"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","BARCELONA","EXTRANJEROS",12,16,28
" 01","CASCO ANTIGUO","BARCELONA","TOTAL POBLACION",32,40,72
" 01","CASCO ANTIGUO","BIZKAIA","ESPAÑOLES",1,5,6
" 01","CASCO ANTIGUO","BIZKAIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","BIZKAIA","TOTAL POBLACION",2,5,7
" 01","CASCO ANTIGUO","BURGOS","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","BURGOS","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","BURGOS","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","CACERES","ESPAÑOLES",0,4,4
" 01","CASCO ANTIGUO","CACERES","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","CACERES","TOTAL POBLACION",0,5,5
" 01","CASCO ANTIGUO","CADIZ","ESPAÑOLES",47,47,94
" 01","CASCO ANTIGUO","CADIZ","EXTRANJEROS",4,7,11
" 01","CASCO ANTIGUO","CADIZ","TOTAL POBLACION",51,54,105
" 01","CASCO ANTIGUO","CASTELLON","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","CASTELLON","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","CASTELLON","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","CEUTA","ESPAÑOLES",3,4,7
" 01","CASCO ANTIGUO","CEUTA","TOTAL POBLACION",3,4,7
" 01","CASCO ANTIGUO","CIUDAD REAL","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","CIUDAD REAL","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","CIUDAD REAL","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","CORDOBA","ESPAÑOLES",12,15,27
" 01","CASCO ANTIGUO","CORDOBA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","CORDOBA","TOTAL POBLACION",12,16,28
" 01","CASCO ANTIGUO","EXTRAJERO","ESPAÑOLES",74,70,144
" 01","CASCO ANTIGUO","EXTRAJERO","EXTRANJEROS",8,9,17
" 01","CASCO ANTIGUO","EXTRAJERO","TOTAL POBLACION",82,79,161
" 01","CASCO ANTIGUO","GIPUZKOA","ESPAÑOLES",2,0,2
" 01","CASCO ANTIGUO","GIPUZKOA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","GRANADA","ESPAÑOLES",10,5,15
" 01","CASCO ANTIGUO","GRANADA","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","GRANADA","TOTAL POBLACION",10,8,18
" 01","CASCO ANTIGUO","GUADALAJARA","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","GUADALAJARA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","HUELVA","ESPAÑOLES",40,41,81
" 01","CASCO ANTIGUO","HUELVA","EXTRANJEROS",5,4,9
" 01","CASCO ANTIGUO","HUELVA","TOTAL POBLACION",45,45,90
" 01","CASCO ANTIGUO","HUESCA","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","HUESCA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","JAEN","ESPAÑOLES",3,6,9
" 01","CASCO ANTIGUO","JAEN","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","JAEN","TOTAL POBLACION",3,7,10
" 01","CASCO ANTIGUO","LA CORUÑA","ESPAÑOLES",6,3,9
" 01","CASCO ANTIGUO","LA CORUÑA","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","LA CORUÑA","TOTAL POBLACION",8,3,11
" 01","CASCO ANTIGUO","LA RIOJA","ESPAÑOLES",3,0,3
" 01","CASCO ANTIGUO","LA RIOJA","TOTAL POBLACION",3,0,3
" 01","CASCO ANTIGUO","LAS PALMAS","ESPAÑOLES",11,8,19
" 01","CASCO ANTIGUO","LAS PALMAS","TOTAL POBLACION",11,8,19
" 01","CASCO ANTIGUO","LEON","ESPAÑOLES",3,2,5
" 01","CASCO ANTIGUO","LEON","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","MADRID","ESPAÑOLES",77,76,153
" 01","CASCO ANTIGUO","MADRID","EXTRANJEROS",19,20,39
" 01","CASCO ANTIGUO","MADRID","TOTAL POBLACION",96,96,192
" 01","CASCO ANTIGUO","MALAGA","ESPAÑOLES",35,26,61
" 01","CASCO ANTIGUO","MALAGA","EXTRANJEROS",11,11,22
" 01","CASCO ANTIGUO","MALAGA","TOTAL POBLACION",46,37,83
" 01","CASCO ANTIGUO","MELILLA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","MELILLA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","MURCIA","ESPAÑOLES",5,4,9
" 01","CASCO ANTIGUO","MURCIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","MURCIA","TOTAL POBLACION",6,5,11
" 01","CASCO ANTIGUO","NAVARRA","ESPAÑOLES",0,3,3
" 01","CASCO ANTIGUO","NAVARRA","TOTAL POBLACION",0,3,3
" 01","CASCO ANTIGUO","PONTEVEDRA","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","PONTEVEDRA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PONTEVEDRA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","SALAMANCA","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","SALAMANCA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","ESPAÑOLES",11,6,17
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","EXTRANJEROS",1,4,5
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",12,10,22
" 01","CASCO ANTIGUO","SEGOVIA","ESPAÑOLES",1,4,5
" 01","CASCO ANTIGUO","SEGOVIA","TOTAL POBLACION",1,4,5
" 01","CASCO ANTIGUO","SEVILLA","ESPAÑOLES",288,308,596
" 01","CASCO ANTIGUO","SEVILLA","EXTRANJEROS",28,29,57
" 01","CASCO ANTIGUO","SEVILLA","TOTAL POBLACION",316,337,653
" 01","CASCO ANTIGUO","TARRAGONA","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","TARRAGONA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","TOLEDO","ESPAÑOLES",2,1,3
" 01","CASCO ANTIGUO","TOLEDO","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TOLEDO","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","VALENCIA","ESPAÑOLES",6,8,14
" 01","CASCO ANTIGUO","VALENCIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","VALENCIA","TOTAL POBLACION",7,8,15
" 01","CASCO ANTIGUO","VALLADOLID","ESPAÑOLES",0,2,2
" 01","CASCO ANTIGUO","VALLADOLID","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","VALLADOLID","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","ZARAGOZA","ESPAÑOLES",1,5,6
" 01","CASCO ANTIGUO","ZARAGOZA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","ZARAGOZA","TOTAL POBLACION",1,6,7
" 02","MACARENA","- TODOS -","ESPAÑOLES",819,822,1641
" 02","MACARENA","- TODOS -","EXTRANJEROS",184,195,379
" 02","MACARENA","- TODOS -","NO CONSTA",0,2,2
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1003,1019,2022
" 02","MACARENA","ALBACETE","ESPAÑOLES",4,2,6
" 02","MACARENA","ALBACETE","TOTAL POBLACION",4,2,6
" 02","MACARENA","ALICANTE","ESPAÑOLES",9,5,14
" 02","MACARENA","ALICANTE","EXTRANJEROS",2,3,5
" 02","MACARENA","ALICANTE","TOTAL POBLACION",11,8,19
" 02","MACARENA","ALMERIA","ESPAÑOLES",5,4,9
" 02","MACARENA","ALMERIA","EXTRANJEROS",3,4,7
" 02","MACARENA","ALMERIA","TOTAL POBLACION",8,8,16
" 02","MACARENA","ARABA/ALAVA","ESPAÑOLES",2,0,2
" 02","MACARENA","ARABA/ALAVA","EXTRANJEROS",0,1,1
" 02","MACARENA","ARABA/ALAVA","TOTAL POBLACION",2,1,3
" 02","MACARENA","ASTURIAS","ESPAÑOLES",2,2,4
" 02","MACARENA","ASTURIAS","TOTAL POBLACION",2,2,4
" 02","MACARENA","AVILA","ESPAÑOLES",1,0,1
" 02","MACARENA","AVILA","EXTRANJEROS",0,1,1
" 02","MACARENA","AVILA","TOTAL POBLACION",1,1,2
" 02","MACARENA","BADAJOZ","ESPAÑOLES",12,12,24
" 02","MACARENA","BADAJOZ","EXTRANJEROS",4,0,4
" 02","MACARENA","BADAJOZ","TOTAL POBLACION",16,12,28
" 02","MACARENA","BALEARES","ESPAÑOLES",17,29,46
" 02","MACARENA","BALEARES","EXTRANJEROS",4,3,7
" 02","MACARENA","BALEARES","TOTAL POBLACION",21,32,53
" 02","MACARENA","BARCELONA","ESPAÑOLES",23,22,45
" 02","MACARENA","BARCELONA","EXTRANJEROS",19,16,35
" 02","MACARENA","BARCELONA","TOTAL POBLACION",42,38,80
" 02","MACARENA","BIZKAIA","ESPAÑOLES",1,3,4
" 02","MACARENA","BIZKAIA","EXTRANJEROS",2,2,4
" 02","MACARENA","BIZKAIA","TOTAL POBLACION",3,5,8
" 02","MACARENA","CACERES","ESPAÑOLES",2,2,4
" 02","MACARENA","CACERES","EXTRANJEROS",1,1,2
" 02","MACARENA","CACERES","TOTAL POBLACION",3,3,6
" 02","MACARENA","CADIZ","ESPAÑOLES",34,25,59
" 02","MACARENA","CADIZ","EXTRANJEROS",6,2,8
" 02","MACARENA","CADIZ","TOTAL POBLACION",40,27,67
" 02","MACARENA","CANTABRIA","ESPAÑOLES",2,0,2
" 02","MACARENA","CANTABRIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","CASTELLON","ESPAÑOLES",1,1,2
" 02","MACARENA","CASTELLON","EXTRANJEROS",0,1,1
" 02","MACARENA","CASTELLON","TOTAL POBLACION",1,2,3
" 02","MACARENA","CEUTA","ESPAÑOLES",2,3,5
" 02","MACARENA","CEUTA","TOTAL POBLACION",2,3,5
" 02","MACARENA","CIUDAD REAL","ESPAÑOLES",2,0,2
" 02","MACARENA","CIUDAD REAL","TOTAL POBLACION",2,0,2
" 02","MACARENA","CORDOBA","ESPAÑOLES",16,11,27
" 02","MACARENA","CORDOBA","EXTRANJEROS",1,2,3
" 02","MACARENA","CORDOBA","TOTAL POBLACION",17,13,30
" 02","MACARENA","EXTRAJERO","ESPAÑOLES",90,97,187
" 02","MACARENA","EXTRAJERO","EXTRANJEROS",7,11,18
" 02","MACARENA","EXTRAJERO","TOTAL POBLACION",97,108,205
" 02","MACARENA","GERONA","ESPAÑOLES",5,5,10
" 02","MACARENA","GERONA","EXTRANJEROS",4,2,6
" 02","MACARENA","GERONA","TOTAL POBLACION",9,7,16
" 02","MACARENA","GIPUZKOA","ESPAÑOLES",1,4,5
" 02","MACARENA","GIPUZKOA","EXTRANJEROS",1,1,2
" 02","MACARENA","GIPUZKOA","TOTAL POBLACION",2,5,7
" 02","MACARENA","GRANADA","ESPAÑOLES",8,2,10
" 02","MACARENA","GRANADA","EXTRANJEROS",6,4,10
" 02","MACARENA","GRANADA","TOTAL POBLACION",14,6,20
" 02","MACARENA","GUADALAJARA","ESPAÑOLES",0,1,1
" 02","MACARENA","GUADALAJARA","TOTAL POBLACION",0,1,1
" 02","MACARENA","HUELVA","ESPAÑOLES",38,39,77
" 02","MACARENA","HUELVA","EXTRANJEROS",9,9,18
" 02","MACARENA","HUELVA","TOTAL POBLACION",47,48,95
" 02","MACARENA","JAEN","ESPAÑOLES",6,7,13
" 02","MACARENA","JAEN","EXTRANJEROS",2,2,4
" 02","MACARENA","JAEN","TOTAL POBLACION",8,9,17
" 02","MACARENA","LA CORUÑA","ESPAÑOLES",1,2,3
" 02","MACARENA","LA CORUÑA","EXTRANJEROS",1,1,2
" 02","MACARENA","LA CORUÑA","TOTAL POBLACION",2,3,5
" 02","MACARENA","LA RIOJA","ESPAÑOLES",2,5,7
" 02","MACARENA","LA RIOJA","TOTAL POBLACION",2,5,7
" 02","MACARENA","LAS PALMAS","ESPAÑOLES",16,13,29
" 02","MACARENA","LAS PALMAS","EXTRANJEROS",4,4,8
" 02","MACARENA","LAS PALMAS","TOTAL POBLACION",20,17,37
" 02","MACARENA","LEON","ESPAÑOLES",1,2,3
" 02","MACARENA","LEON","TOTAL POBLACION",1,2,3
" 02","MACARENA","LLEIDA","ESPAÑOLES",1,2,3
" 02","MACARENA","LLEIDA","EXTRANJEROS",1,1,2
" 02","MACARENA","LLEIDA","TOTAL POBLACION",2,3,5
" 02","MACARENA","MADRID","ESPAÑOLES",47,46,93
" 02","MACARENA","MADRID","EXTRANJEROS",17,23,40
" 02","MACARENA","MADRID","TOTAL POBLACION",64,69,133
" 02","MACARENA","MALAGA","ESPAÑOLES",20,17,37
" 02","MACARENA","MALAGA","EXTRANJEROS",11,10,21
" 02","MACARENA","MALAGA","TOTAL POBLACION",31,27,58
" 02","MACARENA","MELILLA","ESPAÑOLES",4,2,6
" 02","MACARENA","MELILLA","TOTAL POBLACION",4,2,6
" 02","MACARENA","MURCIA","ESPAÑOLES",11,10,21
" 02","MACARENA","MURCIA","EXTRANJEROS",6,3,9
" 02","MACARENA","MURCIA","TOTAL POBLACION",17,13,30
" 02","MACARENA","NAVARRA","ESPAÑOLES",4,5,9
" 02","MACARENA","NAVARRA","EXTRANJEROS",3,1,4
" 02","MACARENA","NAVARRA","TOTAL POBLACION",7,6,13
" 02","MACARENA","ORENSE","EXTRANJEROS",0,1,1
" 02","MACARENA","ORENSE","TOTAL POBLACION",0,1,1
" 02","MACARENA","PALENCIA","ESPAÑOLES",0,1,1
" 02","MACARENA","PALENCIA","EXTRANJEROS",2,1,3
" 02","MACARENA","PALENCIA","TOTAL POBLACION",2,2,4
" 02","MACARENA","PONTEVEDRA","ESPAÑOLES",1,1,2
" 02","MACARENA","PONTEVEDRA","TOTAL POBLACION",1,1,2
" 02","MACARENA","SALAMANCA","ESPAÑOLES",2,0,2
" 02","MACARENA","SALAMANCA","TOTAL POBLACION",2,0,2
" 02","MACARENA","SANTA CRUZ DE TENERIFE","ESPAÑOLES",12,7,19
" 02","MACARENA","SANTA CRUZ DE TENERIFE","EXTRANJEROS",2,1,3
" 02","MACARENA","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",14,8,22
" 02","MACARENA","SEVILLA","ESPAÑOLES",392,418,810
" 02","MACARENA","SEVILLA","EXTRANJEROS",53,70,123
" 02","MACARENA","SEVILLA","NO CONSTA",0,2,2
" 02","MACARENA","SEVILLA","TOTAL POBLACION",445,490,935
" 02","MACARENA","TARRAGONA","ESPAÑOLES",1,3,4
" 02","MACARENA","TARRAGONA","EXTRANJEROS",1,0,1
" 02","MACARENA","TARRAGONA","TOTAL POBLACION",2,3,5
" 02","MACARENA","TERUEL","ESPAÑOLES",1,0,1
" 02","MACARENA","TERUEL","TOTAL POBLACION",1,0,1
" 02","MACARENA","TOLEDO","ESPAÑOLES",3,4,7
" 02","MACARENA","TOLEDO","EXTRANJEROS",2,4,6
" 02","MACARENA","TOLEDO","TOTAL POBLACION",5,8,13
" 02","MACARENA","VALENCIA","ESPAÑOLES",12,5,17
" 02","MACARENA","VALENCIA","EXTRANJEROS",8,9,17
" 02","MACARENA","VALENCIA","TOTAL POBLACION",20,14,34
" 02","MACARENA","VALLADOLID","ESPAÑOLES",3,0,3
" 02","MACARENA","VALLADOLID","TOTAL POBLACION",3,0,3
" 02","MACARENA","ZARAGOZA","ESPAÑOLES",2,3,5
" 02","MACARENA","ZARAGOZA","EXTRANJEROS",2,1,3
" 02","MACARENA","ZARAGOZA","TOTAL POBLACION",4,4,8
" 03","NERVION","- TODOS -","ESPAÑOLES",515,527,1042
" 03","NERVION","- TODOS -","EXTRANJEROS",45,61,106
" 03","NERVION","- TODOS -","TOTAL POBLACION",560,588,1148
" 03","NERVION","ALBACETE","ESPAÑOLES",1,0,1
" 03","NERVION","ALBACETE","TOTAL POBLACION",1,0,1
" 03","NERVION","ALICANTE","ESPAÑOLES",1,3,4
" 03","NERVION","ALICANTE","EXTRANJEROS",1,1,2
" 03","NERVION","ALICANTE","TOTAL POBLACION",2,4,6
" 03","NERVION","ALMERIA","ESPAÑOLES",5,3,8
" 03","NERVION","ALMERIA","TOTAL POBLACION",5,3,8
" 03","NERVION","ARABA/ALAVA","ESPAÑOLES",2,0,2
" 03","NERVION","ARABA/ALAVA","EXTRANJEROS",1,0,1
" 03","NERVION","ARABA/ALAVA","TOTAL POBLACION",3,0,3
" 03","NERVION","ASTURIAS","ESPAÑOLES",0,3,3
" 03","NERVION","ASTURIAS","TOTAL POBLACION",0,3,3
" 03","NERVION","BADAJOZ","ESPAÑOLES",4,6,10
" 03","NERVION","BADAJOZ","EXTRANJEROS",1,0,1
" 03","NERVION","BADAJOZ","TOTAL POBLACION",5,6,11
" 03","NERVION","BALEARES","ESPAÑOLES",8,9,17
" 03","NERVION","BALEARES","EXTRANJEROS",2,0,2
" 03","NERVION","BALEARES","TOTAL POBLACION",10,9,19
" 03","NERVION","BARCELONA","ESPAÑOLES",11,19,30
" 03","NERVION","BARCELONA","EXTRANJEROS",1,2,3
" 03","NERVION","BARCELONA","TOTAL POBLACION",12,21,33
" 03","NERVION","BIZKAIA","ESPAÑOLES",1,0,1
" 03","NERVION","BIZKAIA","TOTAL POBLACION",1,0,1
" 03","NERVION","BURGOS","ESPAÑOLES",3,3,6
" 03","NERVION","BURGOS","EXTRANJEROS",0,1,1
" 03","NERVION","BURGOS","TOTAL POBLACION",3,4,7
" 03","NERVION","CACERES","ESPAÑOLES",2,4,6
" 03","NERVION","CACERES","TOTAL POBLACION",2,4,6
" 03","NERVION","CADIZ","ESPAÑOLES",22,31,53
" 03","NERVION","CADIZ","EXTRANJEROS",1,2,3
" 03","NERVION","CADIZ","TOTAL POBLACION",23,33,56
" 03","NERVION","CANTABRIA","ESPAÑOLES",0,3,3
" 03","NERVION","CANTABRIA","EXTRANJEROS",1,0,1
" 03","NERVION","CANTABRIA","TOTAL POBLACION",1,3,4
" 03","NERVION","CASTELLON","ESPAÑOLES",0,2,2
" 03","NERVION","CASTELLON","TOTAL POBLACION",0,2,2
" 03","NERVION","CEUTA","ESPAÑOLES",1,0,1
" 03","NERVION","CEUTA","TOTAL POBLACION",1,0,1
" 03","NERVION","CIUDAD REAL","ESPAÑOLES",4,2,6
" 03","NERVION","CIUDAD REAL","EXTRANJEROS",0,1,1
" 03","NERVION","CIUDAD REAL","TOTAL POBLACION",4,3,7
" 03","NERVION","CORDOBA","ESPAÑOLES",4,6,10
" 03","NERVION","CORDOBA","TOTAL POBLACION",4,6,10
" 03","NERVION","EXTRAJERO","ESPAÑOLES",66,64,130
" 03","NERVION","EXTRAJERO","EXTRANJEROS",5,5,10
" 03","NERVION","EXTRAJERO","TOTAL POBLACION",71,69,140
" 03","NERVION","GERONA","ESPAÑOLES",0,1,1
" 03","NERVION","GERONA","TOTAL POBLACION",0,1,1
" 03","NERVION","GIPUZKOA","ESPAÑOLES",0,1,1
" 03","NERVION","GIPUZKOA","EXTRANJEROS",0,1,1
" 03","NERVION","GIPUZKOA","TOTAL POBLACION",0,2,2
" 03","NERVION","GRANADA","ESPAÑOLES",10,9,19
" 03","NERVION","GRANADA","TOTAL POBLACION",10,9,19
" 03","NERVION","GUADALAJARA","ESPAÑOLES",1,0,1
" 03","NERVION","GUADALAJARA","TOTAL POBLACION",1,0,1
" 03","NERVION","HUELVA","ESPAÑOLES",27,14,41
" 03","NERVION","HUELVA","EXTRANJEROS",1,3,4
" 03","NERVION","HUELVA","TOTAL POBLACION",28,17,45
" 03","NERVION","JAEN","ESPAÑOLES",7,5,12
" 03","NERVION","JAEN","TOTAL POBLACION",7,5,12
" 03","NERVION","LA CORUÑA","ESPAÑOLES",1,1,2
" 03","NERVION","LA CORUÑA","EXTRANJEROS",0,1,1
" 03","NERVION","LA CORUÑA","TOTAL POBLACION",1,2,3
" 03","NERVION","LA RIOJA","ESPAÑOLES",1,3,4
" 03","NERVION","LA RIOJA","EXTRANJEROS",0,1,1
" 03","NERVION","LA RIOJA","TOTAL POBLACION",1,4,5
" 03","NERVION","LAS PALMAS","ESPAÑOLES",15,6,21
" 03","NERVION","LAS PALMAS","EXTRANJEROS",1,1,2
" 03","NERVION","LAS PALMAS","TOTAL POBLACION",16,7,23
" 03","NERVION","LEON","ESPAÑOLES",4,1,5
" 03","NERVION","LEON","TOTAL POBLACION",4,1,5
" 03","NERVION","LLEIDA","ESPAÑOLES",2,0,2
" 03","NERVION","LLEIDA","EXTRANJEROS",0,1,1
" 03","NERVION","LLEIDA","TOTAL POBLACION",2,1,3
" 03","NERVION","LUGO","ESPAÑOLES",0,1,1
" 03","NERVION","LUGO","TOTAL POBLACION",0,1,1
" 03","NERVION","MADRID","ESPAÑOLES",67,69,136
" 03","NERVION","MADRID","EXTRANJEROS",8,16,24
" 03","NERVION","MADRID","TOTAL POBLACION",75,85,160
" 03","NERVION","MALAGA","ESPAÑOLES",21,24,45
" 03","NERVION","MALAGA","EXTRANJEROS",0,4,4
" 03","NERVION","MALAGA","TOTAL POBLACION",21,28,49
" 03","NERVION","MELILLA","EXTRANJEROS",0,1,1
" 03","NERVION","MELILLA","TOTAL POBLACION",0,1,1
" 03","NERVION","MURCIA","ESPAÑOLES",1,1,2
" 03","NERVION","MURCIA","TOTAL POBLACION",1,1,2
" 03","NERVION","NAVARRA","ESPAÑOLES",0,2,2
" 03","NERVION","NAVARRA","TOTAL POBLACION",0,2,2
" 03","NERVION","ORENSE","ESPAÑOLES",1,0,1
" 03","NERVION","ORENSE","TOTAL POBLACION",1,0,1
" 03","NERVION","PONTEVEDRA","ESPAÑOLES",0,1,1
" 03","NERVION","PONTEVEDRA","TOTAL POBLACION",0,1,1
" 03","NERVION","SALAMANCA","ESPAÑOLES",2,1,3
" 03","NERVION","SALAMANCA","EXTRANJEROS",2,2,4
" 03","NERVION","SALAMANCA","TOTAL POBLACION",4,3,7
" 03","NERVION","SANTA CRUZ DE TENERIFE","ESPAÑOLES",6,6,12
" 03","NERVION","SANTA CRUZ DE TENERIFE","EXTRANJEROS",1,0,1
" 03","NERVION","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",7,6,13
" 03","NERVION","SEVILLA","ESPAÑOLES",209,209,418
" 03","NERVION","SEVILLA","EXTRANJEROS",14,14,28
" 03","NERVION","SEVILLA","TOTAL POBLACION",223,223,446
" 03","NERVION","TARRAGONA","ESPAÑOLES",0,1,1
" 03","NERVION","TARRAGONA","EXTRANJEROS",1,0,1
" 03","NERVION","TARRAGONA","TOTAL POBLACION",1,1,2
" 03","NERVION","TERUEL","ESPAÑOLES",0,1,1
" 03","NERVION","TERUEL","EXTRANJEROS",1,1,2
" 03","NERVION","TERUEL","TOTAL POBLACION",1,2,3
" 03","NERVION","TOLEDO","ESPAÑOLES",3,4,7
" 03","NERVION","TOLEDO","EXTRANJEROS",0,3,3
" 03","NERVION","TOLEDO","TOTAL POBLACION",3,7,10
" 03","NERVION","VALENCIA","ESPAÑOLES",1,4,5
" 03","NERVION","VALENCIA","EXTRANJEROS",2,0,2
" 03","NERVION","VALENCIA","TOTAL POBLACION",3,4,7
" 03","NERVION","VALLADOLID","ESPAÑOLES",0,1,1
" 03","NERVION","VALLADOLID","EXTRANJEROS",1,0,1
" 03","NERVION","VALLADOLID","TOTAL POBLACION",1,1,2
" 03","NERVION","ZARAGOZA","ESPAÑOLES",1,3,4
" 03","NERVION","ZARAGOZA","TOTAL POBLACION",1,3,4
" 04","CERRO-AMATE","- TODOS -","ESPAÑOLES",833,841,1674
" 04","CERRO-AMATE","- TODOS -","EXTRANJEROS",200,190,390
" 04","CERRO-AMATE","- TODOS -","NO CONSTA",1,1,2
" 04","CERRO-AMATE","- TODOS -","TOTAL POBLACION",1034,1032,2066
" 04","CERRO-AMATE","ALBACETE","ESPAÑOLES",4,4,8
" 04","CERRO-AMATE","ALBACETE","EXTRANJEROS",0,3,3
" 04","CERRO-AMATE","ALBACETE","TOTAL POBLACION",4,7,11
" 04","CERRO-AMATE","ALICANTE","ESPAÑOLES",6,3,9
" 04","CERRO-AMATE","ALICANTE","EXTRANJEROS",9,6,15
" 04","CERRO-AMATE","ALICANTE","TOTAL POBLACION",15,9,24
" 04","CERRO-AMATE","ALMERIA","ESPAÑOLES",4,5,9
" 04","CERRO-AMATE","ALMERIA","EXTRANJEROS",4,6,10
" 04","CERRO-AMATE","ALMERIA","TOTAL POBLACION",8,11,19
" 04","CERRO-AMATE","ARABA/ALAVA","ESPAÑOLES",3,0,3
" 04","CERRO-AMATE","ARABA/ALAVA","EXTRANJEROS",3,3,6
" 04","CERRO-AMATE","ARABA/ALAVA","TOTAL POBLACION",6,3,9
" 04","CERRO-AMATE","ASTURIAS","ESPAÑOLES",4,2,6
" 04","CERRO-AMATE","ASTURIAS","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","ASTURIAS","TOTAL POBLACION",5,2,7
" 04","CERRO-AMATE","AVILA","ESPAÑOLES",3,1,4
" 04","CERRO-AMATE","AVILA","TOTAL POBLACION",3,1,4
" 04","CERRO-AMATE","BADAJOZ","ESPAÑOLES",8,7,15
