"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","JAEN","ESPAÑOLES",5,3,8
" 01","CASCO ANTIGUO","JAEN","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","JAEN","TOTAL POBLACION",5,4,9
" 01","CASCO ANTIGUO","LA CORUÑA","ESPAÑOLES",3,5,8
" 01","CASCO ANTIGUO","LA CORUÑA","TOTAL POBLACION",3,5,8
" 01","CASCO ANTIGUO","LA RIOJA","ESPAÑOLES",2,0,2
" 01","CASCO ANTIGUO","LA RIOJA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","LA RIOJA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","LAS PALMAS","ESPAÑOLES",8,10,18
" 01","CASCO ANTIGUO","LAS PALMAS","TOTAL POBLACION",8,10,18
" 01","CASCO ANTIGUO","LEON","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","LEON","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","LLEIDA","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","LLEIDA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","LLEIDA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","LUGO","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","LUGO","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","MADRID","ESPAÑOLES",80,85,165
" 01","CASCO ANTIGUO","MADRID","EXTRANJEROS",13,14,27
" 01","CASCO ANTIGUO","MADRID","TOTAL POBLACION",93,99,192
" 01","CASCO ANTIGUO","MALAGA","ESPAÑOLES",29,30,59
" 01","CASCO ANTIGUO","MALAGA","EXTRANJEROS",3,12,15
" 01","CASCO ANTIGUO","MALAGA","TOTAL POBLACION",32,42,74
" 01","CASCO ANTIGUO","MELILLA","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","MELILLA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","MURCIA","ESPAÑOLES",3,2,5
" 01","CASCO ANTIGUO","MURCIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","MURCIA","TOTAL POBLACION",4,3,7
" 01","CASCO ANTIGUO","NAVARRA","ESPAÑOLES",2,3,5
" 01","CASCO ANTIGUO","NAVARRA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","NAVARRA","TOTAL POBLACION",2,4,6
" 01","CASCO ANTIGUO","ORENSE","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","ORENSE","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PALENCIA","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","PALENCIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PONTEVEDRA","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","PONTEVEDRA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PONTEVEDRA","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","SALAMANCA","ESPAÑOLES",2,1,3
" 01","CASCO ANTIGUO","SALAMANCA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","ESPAÑOLES",4,9,13
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","EXTRANJEROS",4,4,8
" 01","CASCO ANTIGUO","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",8,13,21
" 01","CASCO ANTIGUO","SEVILLA","ESPAÑOLES",280,301,581
" 01","CASCO ANTIGUO","SEVILLA","EXTRANJEROS",27,33,60
" 01","CASCO ANTIGUO","SEVILLA","TOTAL POBLACION",307,334,641
" 01","CASCO ANTIGUO","TARRAGONA","ESPAÑOLES",2,0,2
" 01","CASCO ANTIGUO","TARRAGONA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TARRAGONA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","TOLEDO","ESPAÑOLES",4,0,4
" 01","CASCO ANTIGUO","TOLEDO","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","TOLEDO","TOTAL POBLACION",5,0,5
" 01","CASCO ANTIGUO","VALENCIA","ESPAÑOLES",2,3,5
" 01","CASCO ANTIGUO","VALENCIA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","VALENCIA","TOTAL POBLACION",2,5,7
" 01","CASCO ANTIGUO","VALLADOLID","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","VALLADOLID","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","ZAMORA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","ZAMORA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","ZAMORA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","ZARAGOZA","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","ZARAGOZA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","ZARAGOZA","TOTAL POBLACION",1,1,2
" 02","MACARENA","- TODOS -","ESPAÑOLES",823,800,1623
" 02","MACARENA","- TODOS -","EXTRANJEROS",190,196,386
" 02","MACARENA","- TODOS -","NO CONSTA",2,0,2
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1015,996,2011
" 02","MACARENA","ALICANTE","ESPAÑOLES",4,8,12
" 02","MACARENA","ALICANTE","EXTRANJEROS",2,1,3
" 02","MACARENA","ALICANTE","TOTAL POBLACION",6,9,15
" 02","MACARENA","ALMERIA","ESPAÑOLES",6,5,11
" 02","MACARENA","ALMERIA","EXTRANJEROS",2,2,4
" 02","MACARENA","ALMERIA","TOTAL POBLACION",8,7,15
" 02","MACARENA","ARABA/ALAVA","ESPAÑOLES",1,2,3
" 02","MACARENA","ARABA/ALAVA","EXTRANJEROS",1,0,1
" 02","MACARENA","ARABA/ALAVA","TOTAL POBLACION",2,2,4
" 02","MACARENA","ASTURIAS","ESPAÑOLES",3,0,3
" 02","MACARENA","ASTURIAS","TOTAL POBLACION",3,0,3
" 02","MACARENA","AVILA","ESPAÑOLES",0,2,2
" 02","MACARENA","AVILA","EXTRANJEROS",1,1,2
" 02","MACARENA","AVILA","TOTAL POBLACION",1,3,4
" 02","MACARENA","BADAJOZ","ESPAÑOLES",19,11,30
" 02","MACARENA","BADAJOZ","EXTRANJEROS",1,2,3
" 02","MACARENA","BADAJOZ","TOTAL POBLACION",20,13,33
" 02","MACARENA","BALEARES","ESPAÑOLES",28,19,47
" 02","MACARENA","BALEARES","EXTRANJEROS",10,5,15
" 02","MACARENA","BALEARES","TOTAL POBLACION",38,24,62
" 02","MACARENA","BARCELONA","ESPAÑOLES",20,28,48
" 02","MACARENA","BARCELONA","EXTRANJEROS",13,12,25
" 02","MACARENA","BARCELONA","TOTAL POBLACION",33,40,73
" 02","MACARENA","BIZKAIA","ESPAÑOLES",8,2,10
" 02","MACARENA","BIZKAIA","EXTRANJEROS",6,6,12
" 02","MACARENA","BIZKAIA","TOTAL POBLACION",14,8,22
" 02","MACARENA","BURGOS","ESPAÑOLES",1,0,1
" 02","MACARENA","BURGOS","EXTRANJEROS",0,2,2
" 02","MACARENA","BURGOS","TOTAL POBLACION",1,2,3
" 02","MACARENA","CACERES","ESPAÑOLES",0,1,1
" 02","MACARENA","CACERES","EXTRANJEROS",1,1,2
" 02","MACARENA","CACERES","TOTAL POBLACION",1,2,3
" 02","MACARENA","CADIZ","ESPAÑOLES",34,36,70
" 02","MACARENA","CADIZ","EXTRANJEROS",5,9,14
" 02","MACARENA","CADIZ","TOTAL POBLACION",39,45,84
" 02","MACARENA","CANTABRIA","ESPAÑOLES",5,4,9
" 02","MACARENA","CANTABRIA","EXTRANJEROS",2,1,3
" 02","MACARENA","CANTABRIA","TOTAL POBLACION",7,5,12
" 02","MACARENA","CASTELLON","ESPAÑOLES",1,1,2
" 02","MACARENA","CASTELLON","TOTAL POBLACION",1,1,2
" 02","MACARENA","CEUTA","ESPAÑOLES",1,0,1
" 02","MACARENA","CEUTA","TOTAL POBLACION",1,0,1
" 02","MACARENA","CIUDAD REAL","ESPAÑOLES",4,3,7
" 02","MACARENA","CIUDAD REAL","EXTRANJEROS",0,1,1
" 02","MACARENA","CIUDAD REAL","TOTAL POBLACION",4,4,8
" 02","MACARENA","CORDOBA","ESPAÑOLES",8,13,21
" 02","MACARENA","CORDOBA","EXTRANJEROS",2,4,6
" 02","MACARENA","CORDOBA","TOTAL POBLACION",10,17,27
" 02","MACARENA","EXTRAJERO","ESPAÑOLES",87,80,167
" 02","MACARENA","EXTRAJERO","EXTRANJEROS",12,6,18
" 02","MACARENA","EXTRAJERO","TOTAL POBLACION",99,86,185
" 02","MACARENA","GERONA","ESPAÑOLES",4,2,6
" 02","MACARENA","GERONA","TOTAL POBLACION",4,2,6
" 02","MACARENA","GIPUZKOA","ESPAÑOLES",2,2,4
" 02","MACARENA","GIPUZKOA","EXTRANJEROS",3,0,3
" 02","MACARENA","GIPUZKOA","TOTAL POBLACION",5,2,7
" 02","MACARENA","GRANADA","ESPAÑOLES",6,6,12
" 02","MACARENA","GRANADA","EXTRANJEROS",4,1,5
" 02","MACARENA","GRANADA","TOTAL POBLACION",10,7,17
" 02","MACARENA","GUADALAJARA","ESPAÑOLES",0,1,1
" 02","MACARENA","GUADALAJARA","TOTAL POBLACION",0,1,1
" 02","MACARENA","HUELVA","ESPAÑOLES",23,37,60
" 02","MACARENA","HUELVA","EXTRANJEROS",8,5,13
" 02","MACARENA","HUELVA","NO CONSTA",1,0,1
" 02","MACARENA","HUELVA","TOTAL POBLACION",32,42,74
" 02","MACARENA","HUESCA","ESPAÑOLES",2,0,2
" 02","MACARENA","HUESCA","TOTAL POBLACION",2,0,2
" 02","MACARENA","JAEN","ESPAÑOLES",4,3,7
" 02","MACARENA","JAEN","EXTRANJEROS",2,1,3
" 02","MACARENA","JAEN","TOTAL POBLACION",6,4,10
" 02","MACARENA","LA CORUÑA","ESPAÑOLES",4,2,6
" 02","MACARENA","LA CORUÑA","EXTRANJEROS",1,0,1
" 02","MACARENA","LA CORUÑA","TOTAL POBLACION",5,2,7
" 02","MACARENA","LA RIOJA","ESPAÑOLES",1,1,2
" 02","MACARENA","LA RIOJA","EXTRANJEROS",1,0,1
" 02","MACARENA","LA RIOJA","TOTAL POBLACION",2,1,3
" 02","MACARENA","LAS PALMAS","ESPAÑOLES",15,14,29
" 02","MACARENA","LAS PALMAS","EXTRANJEROS",2,0,2
" 02","MACARENA","LAS PALMAS","TOTAL POBLACION",17,14,31
" 02","MACARENA","LEON","ESPAÑOLES",1,0,1
" 02","MACARENA","LEON","TOTAL POBLACION",1,0,1
" 02","MACARENA","LUGO","EXTRANJEROS",0,1,1
" 02","MACARENA","LUGO","TOTAL POBLACION",0,1,1
" 02","MACARENA","MADRID","ESPAÑOLES",66,34,100
" 02","MACARENA","MADRID","EXTRANJEROS",26,27,53
" 02","MACARENA","MADRID","TOTAL POBLACION",92,61,153
" 02","MACARENA","MALAGA","ESPAÑOLES",22,17,39
" 02","MACARENA","MALAGA","EXTRANJEROS",7,8,15
" 02","MACARENA","MALAGA","TOTAL POBLACION",29,25,54
" 02","MACARENA","MELILLA","ESPAÑOLES",3,4,7
" 02","MACARENA","MELILLA","TOTAL POBLACION",3,4,7
" 02","MACARENA","MURCIA","ESPAÑOLES",7,11,18
" 02","MACARENA","MURCIA","EXTRANJEROS",5,1,6
" 02","MACARENA","MURCIA","TOTAL POBLACION",12,12,24
" 02","MACARENA","NAVARRA","ESPAÑOLES",5,4,9
" 02","MACARENA","NAVARRA","EXTRANJEROS",5,4,9
" 02","MACARENA","NAVARRA","TOTAL POBLACION",10,8,18
" 02","MACARENA","ORENSE","ESPAÑOLES",0,1,1
" 02","MACARENA","ORENSE","TOTAL POBLACION",0,1,1
" 02","MACARENA","PONTEVEDRA","ESPAÑOLES",3,0,3
" 02","MACARENA","PONTEVEDRA","EXTRANJEROS",1,1,2
" 02","MACARENA","PONTEVEDRA","TOTAL POBLACION",4,1,5
" 02","MACARENA","SALAMANCA","ESPAÑOLES",2,2,4
" 02","MACARENA","SALAMANCA","TOTAL POBLACION",2,2,4
" 02","MACARENA","SANTA CRUZ DE TENERIFE","ESPAÑOLES",7,5,12
" 02","MACARENA","SANTA CRUZ DE TENERIFE","EXTRANJEROS",5,2,7
" 02","MACARENA","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",12,7,19
" 02","MACARENA","SEGOVIA","ESPAÑOLES",2,0,2
" 02","MACARENA","SEGOVIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","SEVILLA","ESPAÑOLES",395,415,810
" 02","MACARENA","SEVILLA","EXTRANJEROS",47,78,125
" 02","MACARENA","SEVILLA","NO CONSTA",1,0,1
" 02","MACARENA","SEVILLA","TOTAL POBLACION",443,493,936
" 02","MACARENA","SORIA","EXTRANJEROS",1,1,2
" 02","MACARENA","SORIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","TARRAGONA","ESPAÑOLES",1,0,1
" 02","MACARENA","TARRAGONA","EXTRANJEROS",1,2,3
" 02","MACARENA","TARRAGONA","TOTAL POBLACION",2,2,4
" 02","MACARENA","TERUEL","ESPAÑOLES",2,2,4
" 02","MACARENA","TERUEL","TOTAL POBLACION",2,2,4
" 02","MACARENA","TOLEDO","ESPAÑOLES",1,3,4
" 02","MACARENA","TOLEDO","EXTRANJEROS",0,1,1
" 02","MACARENA","TOLEDO","TOTAL POBLACION",1,4,5
" 02","MACARENA","VALENCIA","ESPAÑOLES",11,15,26
" 02","MACARENA","VALENCIA","EXTRANJEROS",7,6,13
" 02","MACARENA","VALENCIA","TOTAL POBLACION",18,21,39
" 02","MACARENA","VALLADOLID","ESPAÑOLES",0,1,1
" 02","MACARENA","VALLADOLID","EXTRANJEROS",2,0,2
" 02","MACARENA","VALLADOLID","TOTAL POBLACION",2,1,3
" 02","MACARENA","ZAMORA","EXTRANJEROS",1,0,1
" 02","MACARENA","ZAMORA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ZARAGOZA","ESPAÑOLES",4,3,7
" 02","MACARENA","ZARAGOZA","EXTRANJEROS",3,4,7
" 02","MACARENA","ZARAGOZA","TOTAL POBLACION",7,7,14
" 03","NERVION","- TODOS -","ESPAÑOLES",513,542,1055
" 03","NERVION","- TODOS -","EXTRANJEROS",57,68,125
" 03","NERVION","- TODOS -","TOTAL POBLACION",570,610,1180
" 03","NERVION","ALICANTE","ESPAÑOLES",2,5,7
" 03","NERVION","ALICANTE","EXTRANJEROS",2,3,5
" 03","NERVION","ALICANTE","TOTAL POBLACION",4,8,12
" 03","NERVION","ALMERIA","ESPAÑOLES",3,6,9
" 03","NERVION","ALMERIA","TOTAL POBLACION",3,6,9
" 03","NERVION","ARABA/ALAVA","ESPAÑOLES",0,1,1
" 03","NERVION","ARABA/ALAVA","EXTRANJEROS",0,1,1
" 03","NERVION","ARABA/ALAVA","TOTAL POBLACION",0,2,2
" 03","NERVION","ASTURIAS","ESPAÑOLES",2,3,5
" 03","NERVION","ASTURIAS","TOTAL POBLACION",2,3,5
" 03","NERVION","BADAJOZ","ESPAÑOLES",11,9,20
" 03","NERVION","BADAJOZ","TOTAL POBLACION",11,9,20
" 03","NERVION","BALEARES","ESPAÑOLES",11,13,24
" 03","NERVION","BALEARES","EXTRANJEROS",1,0,1
" 03","NERVION","BALEARES","TOTAL POBLACION",12,13,25
" 03","NERVION","BARCELONA","ESPAÑOLES",18,24,42
" 03","NERVION","BARCELONA","EXTRANJEROS",7,5,12
" 03","NERVION","BARCELONA","TOTAL POBLACION",25,29,54
" 03","NERVION","BIZKAIA","ESPAÑOLES",1,3,4
" 03","NERVION","BIZKAIA","TOTAL POBLACION",1,3,4
" 03","NERVION","BURGOS","ESPAÑOLES",0,1,1
" 03","NERVION","BURGOS","TOTAL POBLACION",0,1,1
" 03","NERVION","CACERES","ESPAÑOLES",2,3,5
" 03","NERVION","CACERES","EXTRANJEROS",1,0,1
" 03","NERVION","CACERES","TOTAL POBLACION",3,3,6
" 03","NERVION","CADIZ","ESPAÑOLES",40,37,77
" 03","NERVION","CADIZ","EXTRANJEROS",2,3,5
" 03","NERVION","CADIZ","TOTAL POBLACION",42,40,82
" 03","NERVION","CEUTA","ESPAÑOLES",1,0,1
" 03","NERVION","CEUTA","TOTAL POBLACION",1,0,1
" 03","NERVION","CIUDAD REAL","EXTRANJEROS",2,1,3
" 03","NERVION","CIUDAD REAL","TOTAL POBLACION",2,1,3
" 03","NERVION","CORDOBA","ESPAÑOLES",12,12,24
" 03","NERVION","CORDOBA","EXTRANJEROS",1,0,1
" 03","NERVION","CORDOBA","TOTAL POBLACION",13,12,25
" 03","NERVION","EXTRAJERO","ESPAÑOLES",48,34,82
" 03","NERVION","EXTRAJERO","EXTRANJEROS",2,7,9
" 03","NERVION","EXTRAJERO","TOTAL POBLACION",50,41,91
" 03","NERVION","GERONA","ESPAÑOLES",0,1,1
" 03","NERVION","GERONA","TOTAL POBLACION",0,1,1
" 03","NERVION","GIPUZKOA","ESPAÑOLES",1,1,2
" 03","NERVION","GIPUZKOA","TOTAL POBLACION",1,1,2
" 03","NERVION","GRANADA","ESPAÑOLES",12,19,31
" 03","NERVION","GRANADA","EXTRANJEROS",2,0,2
" 03","NERVION","GRANADA","TOTAL POBLACION",14,19,33
" 03","NERVION","GUADALAJARA","ESPAÑOLES",0,1,1
" 03","NERVION","GUADALAJARA","TOTAL POBLACION",0,1,1
" 03","NERVION","HUELVA","ESPAÑOLES",21,18,39
" 03","NERVION","HUELVA","EXTRANJEROS",2,1,3
" 03","NERVION","HUELVA","TOTAL POBLACION",23,19,42
" 03","NERVION","JAEN","ESPAÑOLES",5,4,9
" 03","NERVION","JAEN","TOTAL POBLACION",5,4,9
" 03","NERVION","LA CORUÑA","ESPAÑOLES",0,1,1
" 03","NERVION","LA CORUÑA","TOTAL POBLACION",0,1,1
" 03","NERVION","LA RIOJA","ESPAÑOLES",0,1,1
" 03","NERVION","LA RIOJA","TOTAL POBLACION",0,1,1
" 03","NERVION","LAS PALMAS","ESPAÑOLES",8,9,17
" 03","NERVION","LAS PALMAS","EXTRANJEROS",1,1,2
" 03","NERVION","LAS PALMAS","TOTAL POBLACION",9,10,19
" 03","NERVION","LLEIDA","ESPAÑOLES",1,2,3
" 03","NERVION","LLEIDA","TOTAL POBLACION",1,2,3
" 03","NERVION","MADRID","ESPAÑOLES",68,79,147
" 03","NERVION","MADRID","EXTRANJEROS",14,13,27
" 03","NERVION","MADRID","TOTAL POBLACION",82,92,174
" 03","NERVION","MALAGA","ESPAÑOLES",19,25,44
" 03","NERVION","MALAGA","EXTRANJEROS",1,5,6
" 03","NERVION","MALAGA","TOTAL POBLACION",20,30,50
" 03","NERVION","MELILLA","ESPAÑOLES",2,2,4
" 03","NERVION","MELILLA","TOTAL POBLACION",2,2,4
" 03","NERVION","MURCIA","ESPAÑOLES",2,2,4
" 03","NERVION","MURCIA","EXTRANJEROS",0,3,3
" 03","NERVION","MURCIA","TOTAL POBLACION",2,5,7
" 03","NERVION","NAVARRA","ESPAÑOLES",1,1,2
" 03","NERVION","NAVARRA","TOTAL POBLACION",1,1,2
" 03","NERVION","PONTEVEDRA","ESPAÑOLES",1,1,2
" 03","NERVION","PONTEVEDRA","TOTAL POBLACION",1,1,2
" 03","NERVION","SALAMANCA","ESPAÑOLES",2,1,3
" 03","NERVION","SALAMANCA","EXTRANJEROS",1,0,1
" 03","NERVION","SALAMANCA","TOTAL POBLACION",3,1,4
" 03","NERVION","SANTA CRUZ DE TENERIFE","ESPAÑOLES",8,8,16
" 03","NERVION","SANTA CRUZ DE TENERIFE","EXTRANJEROS",1,0,1
" 03","NERVION","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",9,8,17
" 03","NERVION","SEVILLA","ESPAÑOLES",199,193,392
" 03","NERVION","SEVILLA","EXTRANJEROS",15,21,36
" 03","NERVION","SEVILLA","TOTAL POBLACION",214,214,428
" 03","NERVION","TARRAGONA","ESPAÑOLES",1,2,3
" 03","NERVION","TARRAGONA","EXTRANJEROS",0,1,1
" 03","NERVION","TARRAGONA","TOTAL POBLACION",1,3,4
" 03","NERVION","TOLEDO","ESPAÑOLES",0,3,3
" 03","NERVION","TOLEDO","TOTAL POBLACION",0,3,3
" 03","NERVION","VALENCIA","ESPAÑOLES",7,8,15
" 03","NERVION","VALENCIA","EXTRANJEROS",2,3,5
" 03","NERVION","VALENCIA","TOTAL POBLACION",9,11,20
" 03","NERVION","VALLADOLID","ESPAÑOLES",1,6,7
" 03","NERVION","VALLADOLID","TOTAL POBLACION",1,6,7
" 03","NERVION","ZARAGOZA","ESPAÑOLES",3,3,6
" 03","NERVION","ZARAGOZA","TOTAL POBLACION",3,3,6
" 04","CERRO-AMATE","- TODOS -","ESPAÑOLES",850,869,1719
" 04","CERRO-AMATE","- TODOS -","EXTRANJEROS",170,217,387
" 04","CERRO-AMATE","- TODOS -","TOTAL POBLACION",1020,1086,2106
" 04","CERRO-AMATE","ALBACETE","ESPAÑOLES",6,6,12
" 04","CERRO-AMATE","ALBACETE","EXTRANJEROS",2,2,4
" 04","CERRO-AMATE","ALBACETE","TOTAL POBLACION",8,8,16
" 04","CERRO-AMATE","ALICANTE","ESPAÑOLES",14,9,23
" 04","CERRO-AMATE","ALICANTE","EXTRANJEROS",4,4,8
" 04","CERRO-AMATE","ALICANTE","TOTAL POBLACION",18,13,31
" 04","CERRO-AMATE","ALMERIA","ESPAÑOLES",6,8,14
" 04","CERRO-AMATE","ALMERIA","EXTRANJEROS",1,2,3
" 04","CERRO-AMATE","ALMERIA","TOTAL POBLACION",7,10,17
" 04","CERRO-AMATE","ARABA/ALAVA","ESPAÑOLES",0,1,1
" 04","CERRO-AMATE","ARABA/ALAVA","EXTRANJEROS",2,0,2
