"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","SANTIPONCE","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","SANTIPONCE","TOTAL POBLACION",1,3,4
" 01","CASCO ANTIGUO","TOCINA","ESPAÑOLES",2,1,3
" 01","CASCO ANTIGUO","TOCINA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TOCINA","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","TOMARES","ESPAÑOLES",30,24,54
" 01","CASCO ANTIGUO","TOMARES","EXTRANJEROS",3,2,5
" 01","CASCO ANTIGUO","TOMARES","TOTAL POBLACION",33,26,59
" 01","CASCO ANTIGUO","UMBRETE","ESPAÑOLES",5,5,10
" 01","CASCO ANTIGUO","UMBRETE","TOTAL POBLACION",5,5,10
" 01","CASCO ANTIGUO","UTRERA","ESPAÑOLES",6,6,12
" 01","CASCO ANTIGUO","UTRERA","EXTRANJEROS",2,3,5
" 01","CASCO ANTIGUO","UTRERA","TOTAL POBLACION",8,9,17
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","ESPAÑOLES",4,10,14
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","EXTRANJEROS",3,3,6
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","TOTAL POBLACION",7,13,20
" 01","CASCO ANTIGUO","VILLAMANRIQUE DE LA CONDESA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","VILLAMANRIQUE DE LA CONDESA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","ESPAÑOLES",2,3,5
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","VILLANUEVA DEL RIO Y MINAS","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","VILLANUEVA DEL RIO Y MINAS","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","VILLAVERDE DEL RIO","ESPAÑOLES",3,3,6
" 01","CASCO ANTIGUO","VILLAVERDE DEL RIO","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","VILLAVERDE DEL RIO","TOTAL POBLACION",3,4,7
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","TOTAL POBLACION",1,0,1
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","ESPAÑOLES",427,434,861
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","EXTRANJEROS",159,125,284
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","TOTAL POBLACION",586,559,1145
" 02","MACARENA","- PROVINCIA DE SEVILLA","ESPAÑOLES",406,433,839
" 02","MACARENA","- PROVINCIA DE SEVILLA","EXTRANJEROS",50,72,122
" 02","MACARENA","- PROVINCIA DE SEVILLA","TOTAL POBLACION",456,505,961
" 02","MACARENA","ALANIS","ESPAÑOLES",1,0,1
" 02","MACARENA","ALANIS","TOTAL POBLACION",1,0,1
" 02","MACARENA","ALCALA DE GUADAIRA","ESPAÑOLES",24,32,56
" 02","MACARENA","ALCALA DE GUADAIRA","EXTRANJEROS",3,5,8
" 02","MACARENA","ALCALA DE GUADAIRA","TOTAL POBLACION",27,37,64
" 02","MACARENA","ALCALA DEL RIO","ESPAÑOLES",11,10,21
" 02","MACARENA","ALCALA DEL RIO","TOTAL POBLACION",11,10,21
" 02","MACARENA","ALCOLEA DEL RIO","ESPAÑOLES",1,0,1
" 02","MACARENA","ALCOLEA DEL RIO","TOTAL POBLACION",1,0,1
" 02","MACARENA","ALGABA (LA)","ESPAÑOLES",12,15,27
" 02","MACARENA","ALGABA (LA)","EXTRANJEROS",1,1,2
" 02","MACARENA","ALGABA (LA)","TOTAL POBLACION",13,16,29
" 02","MACARENA","ALMADEN DE LA PLATA","ESPAÑOLES",2,3,5
" 02","MACARENA","ALMADEN DE LA PLATA","TOTAL POBLACION",2,3,5
" 02","MACARENA","ALMENSILLA","ESPAÑOLES",1,2,3
" 02","MACARENA","ALMENSILLA","EXTRANJEROS",1,0,1
" 02","MACARENA","ALMENSILLA","TOTAL POBLACION",2,2,4
" 02","MACARENA","AZNALCAZAR","ESPAÑOLES",0,1,1
" 02","MACARENA","AZNALCAZAR","TOTAL POBLACION",0,1,1
" 02","MACARENA","BENACAZON","ESPAÑOLES",1,0,1
" 02","MACARENA","BENACAZON","EXTRANJEROS",2,1,3
" 02","MACARENA","BENACAZON","TOTAL POBLACION",3,1,4
" 02","MACARENA","BOLLULLOS DE LA MITACION","ESPAÑOLES",4,4,8
" 02","MACARENA","BOLLULLOS DE LA MITACION","EXTRANJEROS",1,2,3
" 02","MACARENA","BOLLULLOS DE LA MITACION","TOTAL POBLACION",5,6,11
" 02","MACARENA","BORMUJOS","ESPAÑOLES",14,11,25
" 02","MACARENA","BORMUJOS","EXTRANJEROS",0,1,1
" 02","MACARENA","BORMUJOS","TOTAL POBLACION",14,12,26
" 02","MACARENA","BRENES","ESPAÑOLES",6,8,14
" 02","MACARENA","BRENES","EXTRANJEROS",1,0,1
" 02","MACARENA","BRENES","TOTAL POBLACION",7,8,15
" 02","MACARENA","BURGUILLOS","ESPAÑOLES",7,8,15
" 02","MACARENA","BURGUILLOS","TOTAL POBLACION",7,8,15
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","ESPAÑOLES",2,3,5
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","EXTRANJEROS",0,2,2
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","TOTAL POBLACION",2,5,7
" 02","MACARENA","CAMAS","ESPAÑOLES",21,15,36
" 02","MACARENA","CAMAS","EXTRANJEROS",7,8,15
" 02","MACARENA","CAMAS","TOTAL POBLACION",28,23,51
" 02","MACARENA","CAMPANA (LA)","ESPAÑOLES",4,3,7
" 02","MACARENA","CAMPANA (LA)","TOTAL POBLACION",4,3,7
" 02","MACARENA","CANTILLANA","ESPAÑOLES",1,3,4
" 02","MACARENA","CANTILLANA","EXTRANJEROS",0,1,1
" 02","MACARENA","CANTILLANA","TOTAL POBLACION",1,4,5
" 02","MACARENA","CAÑADA ROSAL","ESPAÑOLES",2,1,3
" 02","MACARENA","CAÑADA ROSAL","TOTAL POBLACION",2,1,3
" 02","MACARENA","CARMONA","ESPAÑOLES",8,10,18
" 02","MACARENA","CARMONA","EXTRANJEROS",0,1,1
" 02","MACARENA","CARMONA","TOTAL POBLACION",8,11,19
" 02","MACARENA","CARRION DE LOS CESPEDES","ESPAÑOLES",3,1,4
" 02","MACARENA","CARRION DE LOS CESPEDES","EXTRANJEROS",0,1,1
" 02","MACARENA","CARRION DE LOS CESPEDES","TOTAL POBLACION",3,2,5
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","ESPAÑOLES",4,2,6
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","TOTAL POBLACION",4,2,6
" 02","MACARENA","CASTILLEJA DE GUZMAN","EXTRANJEROS",1,0,1
" 02","MACARENA","CASTILLEJA DE GUZMAN","TOTAL POBLACION",1,0,1
" 02","MACARENA","CASTILLEJA DE LA CUESTA","ESPAÑOLES",12,17,29
" 02","MACARENA","CASTILLEJA DE LA CUESTA","EXTRANJEROS",3,3,6
" 02","MACARENA","CASTILLEJA DE LA CUESTA","TOTAL POBLACION",15,20,35
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","ESPAÑOLES",1,1,2
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","TOTAL POBLACION",1,1,2
" 02","MACARENA","CONSTANTINA","ESPAÑOLES",2,2,4
" 02","MACARENA","CONSTANTINA","TOTAL POBLACION",2,2,4
" 02","MACARENA","CORIA DEL RIO","ESPAÑOLES",8,16,24
" 02","MACARENA","CORIA DEL RIO","TOTAL POBLACION",8,16,24
" 02","MACARENA","CORONIL (EL)","ESPAÑOLES",0,1,1
" 02","MACARENA","CORONIL (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","DOS HERMANAS","ESPAÑOLES",43,33,76
" 02","MACARENA","DOS HERMANAS","EXTRANJEROS",5,5,10
" 02","MACARENA","DOS HERMANAS","TOTAL POBLACION",48,38,86
" 02","MACARENA","ECIJA","ESPAÑOLES",1,4,5
" 02","MACARENA","ECIJA","EXTRANJEROS",1,2,3
" 02","MACARENA","ECIJA","TOTAL POBLACION",2,6,8
" 02","MACARENA","ESPARTINAS","ESPAÑOLES",13,15,28
" 02","MACARENA","ESPARTINAS","EXTRANJEROS",0,1,1
" 02","MACARENA","ESPARTINAS","TOTAL POBLACION",13,16,29
" 02","MACARENA","ESTEPA","ESPAÑOLES",1,0,1
" 02","MACARENA","ESTEPA","EXTRANJEROS",1,0,1
" 02","MACARENA","ESTEPA","TOTAL POBLACION",2,0,2
" 02","MACARENA","GARROBO (EL)","EXTRANJEROS",1,2,3
" 02","MACARENA","GARROBO (EL)","TOTAL POBLACION",1,2,3
" 02","MACARENA","GELVES","ESPAÑOLES",5,6,11
" 02","MACARENA","GELVES","TOTAL POBLACION",5,6,11
" 02","MACARENA","GERENA","ESPAÑOLES",3,5,8
" 02","MACARENA","GERENA","EXTRANJEROS",1,0,1
" 02","MACARENA","GERENA","TOTAL POBLACION",4,5,9
" 02","MACARENA","GINES","ESPAÑOLES",9,7,16
" 02","MACARENA","GINES","TOTAL POBLACION",9,7,16
" 02","MACARENA","GUADALCANAL","ESPAÑOLES",1,0,1
" 02","MACARENA","GUADALCANAL","TOTAL POBLACION",1,0,1
" 02","MACARENA","GUILLENA","ESPAÑOLES",13,8,21
" 02","MACARENA","GUILLENA","TOTAL POBLACION",13,8,21
" 02","MACARENA","HERRERA","ESPAÑOLES",1,0,1
" 02","MACARENA","HERRERA","TOTAL POBLACION",1,0,1
" 02","MACARENA","HUEVAR DEL ALJARAFE","ESPAÑOLES",2,1,3
" 02","MACARENA","HUEVAR DEL ALJARAFE","TOTAL POBLACION",2,1,3
" 02","MACARENA","ISLA MAYOR","ESPAÑOLES",0,1,1
" 02","MACARENA","ISLA MAYOR","TOTAL POBLACION",0,1,1
" 02","MACARENA","LEBRIJA","ESPAÑOLES",2,2,4
" 02","MACARENA","LEBRIJA","EXTRANJEROS",1,0,1
" 02","MACARENA","LEBRIJA","TOTAL POBLACION",3,2,5
" 02","MACARENA","LORA DEL RIO","ESPAÑOLES",5,5,10
" 02","MACARENA","LORA DEL RIO","TOTAL POBLACION",5,5,10
" 02","MACARENA","LUISIANA (LA)","ESPAÑOLES",1,1,2
" 02","MACARENA","LUISIANA (LA)","TOTAL POBLACION",1,1,2
" 02","MACARENA","MADROÑO (EL)","ESPAÑOLES",0,1,1
" 02","MACARENA","MADROÑO (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","MAIRENA DEL ALCOR","ESPAÑOLES",5,9,14
" 02","MACARENA","MAIRENA DEL ALCOR","EXTRANJEROS",2,0,2
" 02","MACARENA","MAIRENA DEL ALCOR","TOTAL POBLACION",7,9,16
" 02","MACARENA","MAIRENA DEL ALJARAFE","ESPAÑOLES",31,42,73
" 02","MACARENA","MAIRENA DEL ALJARAFE","EXTRANJEROS",8,7,15
" 02","MACARENA","MAIRENA DEL ALJARAFE","TOTAL POBLACION",39,49,88
" 02","MACARENA","MARCHENA","ESPAÑOLES",1,0,1
" 02","MACARENA","MARCHENA","TOTAL POBLACION",1,0,1
" 02","MACARENA","MORON DE LA FRONTERA","ESPAÑOLES",1,1,2
" 02","MACARENA","MORON DE LA FRONTERA","TOTAL POBLACION",1,1,2
" 02","MACARENA","OLIVARES","ESPAÑOLES",3,1,4
" 02","MACARENA","OLIVARES","TOTAL POBLACION",3,1,4
" 02","MACARENA","OSUNA","ESPAÑOLES",1,0,1
" 02","MACARENA","OSUNA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","ESPAÑOLES",5,2,7
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","EXTRANJEROS",0,1,1
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","TOTAL POBLACION",5,3,8
" 02","MACARENA","PALOMARES DEL RIO","ESPAÑOLES",1,3,4
" 02","MACARENA","PALOMARES DEL RIO","EXTRANJEROS",0,1,1
" 02","MACARENA","PALOMARES DEL RIO","TOTAL POBLACION",1,4,5
" 02","MACARENA","PARADAS","ESPAÑOLES",0,1,1
" 02","MACARENA","PARADAS","TOTAL POBLACION",0,1,1
" 02","MACARENA","PEDROSO (EL)","ESPAÑOLES",2,1,3
" 02","MACARENA","PEDROSO (EL)","TOTAL POBLACION",2,1,3
" 02","MACARENA","PEÑAFLOR","ESPAÑOLES",0,3,3
" 02","MACARENA","PEÑAFLOR","TOTAL POBLACION",0,3,3
" 02","MACARENA","PILAS","ESPAÑOLES",2,3,5
" 02","MACARENA","PILAS","EXTRANJEROS",0,1,1
" 02","MACARENA","PILAS","TOTAL POBLACION",2,4,6
" 02","MACARENA","PRUNA","ESPAÑOLES",1,1,2
" 02","MACARENA","PRUNA","TOTAL POBLACION",1,1,2
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","ESPAÑOLES",1,0,1
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","TOTAL POBLACION",1,0,1
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","ESPAÑOLES",2,2,4
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","EXTRANJEROS",0,1,1
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","TOTAL POBLACION",2,3,5
" 02","MACARENA","PUEBLA DEL RIO (LA)","ESPAÑOLES",3,1,4
" 02","MACARENA","PUEBLA DEL RIO (LA)","EXTRANJEROS",2,1,3
" 02","MACARENA","PUEBLA DEL RIO (LA)","TOTAL POBLACION",5,2,7
" 02","MACARENA","REAL DE LA JARA (EL)","ESPAÑOLES",1,0,1
" 02","MACARENA","REAL DE LA JARA (EL)","TOTAL POBLACION",1,0,1
" 02","MACARENA","RINCONADA (LA)","ESPAÑOLES",23,30,53
" 02","MACARENA","RINCONADA (LA)","EXTRANJEROS",0,5,5
" 02","MACARENA","RINCONADA (LA)","TOTAL POBLACION",23,35,58
" 02","MACARENA","RONQUILLO (EL)","ESPAÑOLES",3,2,5
" 02","MACARENA","RONQUILLO (EL)","TOTAL POBLACION",3,2,5
" 02","MACARENA","SALTERAS","ESPAÑOLES",5,7,12
" 02","MACARENA","SALTERAS","EXTRANJEROS",1,1,2
" 02","MACARENA","SALTERAS","TOTAL POBLACION",6,8,14
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","ESPAÑOLES",11,8,19
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","EXTRANJEROS",3,9,12
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","TOTAL POBLACION",14,17,31
" 02","MACARENA","SANLUCAR LA MAYOR","ESPAÑOLES",7,7,14
" 02","MACARENA","SANLUCAR LA MAYOR","EXTRANJEROS",1,2,3
