"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","COLOMBIA","ESPA�OLES",1,1,2
" 01","CASCO ANTIGUO","COLOMBIA","EXTRANJEROS",3,3,6
" 01","CASCO ANTIGUO","COLOMBIA","TOTAL POBLACION",4,4,8
" 01","CASCO ANTIGUO","COSTA RICA","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","COSTA RICA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","CUBA","EXTRANJEROS",3,0,3
" 01","CASCO ANTIGUO","CUBA","TOTAL POBLACION",3,0,3
" 01","CASCO ANTIGUO","ECUADOR","EXTRANJEROS",2,4,6
" 01","CASCO ANTIGUO","ECUADOR","TOTAL POBLACION",2,4,6
" 01","CASCO ANTIGUO","EL SALVADOR","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","EL SALVADOR","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","ESPA�A","ESPA�OLES",606,614,1220
" 01","CASCO ANTIGUO","ESPA�A","EXTRANJEROS",103,128,231
" 01","CASCO ANTIGUO","ESPA�A","TOTAL POBLACION",709,742,1451
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",2,7,9
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",17,33,50
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",19,40,59
" 01","CASCO ANTIGUO","FILIPINAS","EXTRANJEROS",1,5,6
" 01","CASCO ANTIGUO","FILIPINAS","TOTAL POBLACION",1,5,6
" 01","CASCO ANTIGUO","FINLANDIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","FINLANDIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","FRANCIA","ESPA�OLES",2,3,5
" 01","CASCO ANTIGUO","FRANCIA","EXTRANJEROS",26,44,70
" 01","CASCO ANTIGUO","FRANCIA","TOTAL POBLACION",28,47,75
" 01","CASCO ANTIGUO","GEORGIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","GEORGIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","GRECIA","EXTRANJEROS",4,1,5
" 01","CASCO ANTIGUO","GRECIA","TOTAL POBLACION",4,1,5
" 01","CASCO ANTIGUO","GUATEMALA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","GUATEMALA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","GUATEMALA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","HONDURAS","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","HONDURAS","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","HUNGRIA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","HUNGRIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","HUNGRIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","IRLANDA","EXTRANJEROS",3,1,4
" 01","CASCO ANTIGUO","IRLANDA","TOTAL POBLACION",3,1,4
" 01","CASCO ANTIGUO","ISLANDIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","ISLANDIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","ISRAEL","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","ISRAEL","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","ITALIA","ESPA�OLES",0,3,3
" 01","CASCO ANTIGUO","ITALIA","EXTRANJEROS",32,36,68
" 01","CASCO ANTIGUO","ITALIA","TOTAL POBLACION",32,39,71
" 01","CASCO ANTIGUO","JAPON","EXTRANJEROS",1,7,8
" 01","CASCO ANTIGUO","JAPON","TOTAL POBLACION",1,7,8
" 01","CASCO ANTIGUO","JORDANIA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","JORDANIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","KENIA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","KENIA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","LETONIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","LETONIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","LITUANIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","LITUANIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","MARRUECOS","EXTRANJEROS",7,6,13
" 01","CASCO ANTIGUO","MARRUECOS","TOTAL POBLACION",7,6,13
" 01","CASCO ANTIGUO","MEXICO","ESPA�OLES",2,1,3
" 01","CASCO ANTIGUO","MEXICO","EXTRANJEROS",7,6,13
" 01","CASCO ANTIGUO","MEXICO","TOTAL POBLACION",9,7,16
" 01","CASCO ANTIGUO","NICARAGUA","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","NICARAGUA","TOTAL POBLACION",0,3,3
" 01","CASCO ANTIGUO","NIGERIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","NIGERIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","PAISES BAJOS","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","PAISES BAJOS","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","PAISES BAJOS","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","PAKISTAN","EXTRANJEROS",3,0,3
" 01","CASCO ANTIGUO","PAKISTAN","TOTAL POBLACION",3,0,3
" 01","CASCO ANTIGUO","PANAMA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PANAMA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PARAGUAY","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","PARAGUAY","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","PARAGUAY","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","PERU","EXTRANJEROS",2,10,12
" 01","CASCO ANTIGUO","PERU","TOTAL POBLACION",2,10,12
" 01","CASCO ANTIGUO","POLONIA","EXTRANJEROS",4,7,11
" 01","CASCO ANTIGUO","POLONIA","TOTAL POBLACION",4,7,11
" 01","CASCO ANTIGUO","PORTUGAL","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","PORTUGAL","EXTRANJEROS",4,1,5
" 01","CASCO ANTIGUO","PORTUGAL","TOTAL POBLACION",5,3,8
" 01","CASCO ANTIGUO","REINO UNIDO","ESPA�OLES",3,4,7
" 01","CASCO ANTIGUO","REINO UNIDO","EXTRANJEROS",19,14,33
" 01","CASCO ANTIGUO","REINO UNIDO","TOTAL POBLACION",22,18,40
" 01","CASCO ANTIGUO","REPUBLICA CHECA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","REPUBLICA CHECA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","EXTRANJEROS",3,6,9
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","TOTAL POBLACION",3,6,9
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","EXTRANJEROS",0,5,5
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","TOTAL POBLACION",1,5,6
" 01","CASCO ANTIGUO","RUMANIA","EXTRANJEROS",6,8,14
" 01","CASCO ANTIGUO","RUMANIA","TOTAL POBLACION",6,8,14
" 01","CASCO ANTIGUO","RUSIA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","RUSIA","EXTRANJEROS",0,10,10
" 01","CASCO ANTIGUO","RUSIA","TOTAL POBLACION",0,11,11
" 01","CASCO ANTIGUO","SENEGAL","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","SENEGAL","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","SIRIA","ESPA�OLES",1,1,2
" 01","CASCO ANTIGUO","SIRIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","SIRIA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","SUECIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","SUECIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","SUIZA","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","SUIZA","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","TAIWAN","EXTRANJEROS",2,1,3
" 01","CASCO ANTIGUO","TAIWAN","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","TANZANIA","EXTRANJEROS",0,6,6
" 01","CASCO ANTIGUO","TANZANIA","TOTAL POBLACION",0,6,6
" 01","CASCO ANTIGUO","TUNEZ","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","TUNEZ","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","TURQUIA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","UCRANIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","UCRANIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","URUGUAY","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","URUGUAY","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","VENEZUELA","ESPA�OLES",0,2,2
" 01","CASCO ANTIGUO","VENEZUELA","EXTRANJEROS",4,2,6
" 01","CASCO ANTIGUO","VENEZUELA","TOTAL POBLACION",4,4,8
" 01","CASCO ANTIGUO","VIET-NAM","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","VIET-NAM","TOTAL POBLACION",0,1,1
" 02","MACARENA","- TODOS -","ESPA�OLES",666,628,1294
" 02","MACARENA","- TODOS -","EXTRANJEROS",524,559,1083
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1190,1187,2377
" 02","MACARENA","ALEMANIA","EXTRANJEROS",3,2,5
" 02","MACARENA","ALEMANIA","TOTAL POBLACION",3,2,5
" 02","MACARENA","ARGELIA","EXTRANJEROS",3,1,4
" 02","MACARENA","ARGELIA","TOTAL POBLACION",3,1,4
" 02","MACARENA","ARGENTINA","ESPA�OLES",0,1,1
" 02","MACARENA","ARGENTINA","EXTRANJEROS",3,0,3
" 02","MACARENA","ARGENTINA","TOTAL POBLACION",3,1,4
" 02","MACARENA","ARMENIA","EXTRANJEROS",0,2,2
" 02","MACARENA","ARMENIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","AZERBAIYAN","EXTRANJEROS",0,1,1
" 02","MACARENA","AZERBAIYAN","TOTAL POBLACION",0,1,1
" 02","MACARENA","BELGICA","EXTRANJEROS",1,0,1
" 02","MACARENA","BELGICA","TOTAL POBLACION",1,0,1
" 02","MACARENA","BOLIVIA","ESPA�OLES",1,0,1
" 02","MACARENA","BOLIVIA","EXTRANJEROS",21,29,50
" 02","MACARENA","BOLIVIA","TOTAL POBLACION",22,29,51
" 02","MACARENA","BRASIL","EXTRANJEROS",3,7,10
" 02","MACARENA","BRASIL","TOTAL POBLACION",3,7,10
" 02","MACARENA","BULGARIA","EXTRANJEROS",4,2,6
" 02","MACARENA","BULGARIA","TOTAL POBLACION",4,2,6
" 02","MACARENA","CAMERUN","EXTRANJEROS",1,0,1
" 02","MACARENA","CAMERUN","TOTAL POBLACION",1,0,1
" 02","MACARENA","CANADA","EXTRANJEROS",2,2,4
" 02","MACARENA","CANADA","TOTAL POBLACION",2,2,4
" 02","MACARENA","CHILE","EXTRANJEROS",1,0,1
" 02","MACARENA","CHILE","TOTAL POBLACION",1,0,1
" 02","MACARENA","CHINA","EXTRANJEROS",10,9,19
" 02","MACARENA","CHINA","TOTAL POBLACION",10,9,19
" 02","MACARENA","COLOMBIA","ESPA�OLES",0,1,1
" 02","MACARENA","COLOMBIA","EXTRANJEROS",7,7,14
" 02","MACARENA","COLOMBIA","TOTAL POBLACION",7,8,15
" 02","MACARENA","COSTA RICA","EXTRANJEROS",2,0,2
" 02","MACARENA","COSTA RICA","TOTAL POBLACION",2,0,2
" 02","MACARENA","CUBA","ESPA�OLES",0,1,1
" 02","MACARENA","CUBA","EXTRANJEROS",2,6,8
" 02","MACARENA","CUBA","TOTAL POBLACION",2,7,9
" 02","MACARENA","DINAMARCA","ESPA�OLES",0,1,1
" 02","MACARENA","DINAMARCA","TOTAL POBLACION",0,1,1
" 02","MACARENA","ECUADOR","ESPA�OLES",0,2,2
" 02","MACARENA","ECUADOR","EXTRANJEROS",8,8,16
" 02","MACARENA","ECUADOR","TOTAL POBLACION",8,10,18
" 02","MACARENA","EL SALVADOR","EXTRANJEROS",2,1,3
" 02","MACARENA","EL SALVADOR","TOTAL POBLACION",2,1,3
" 02","MACARENA","ESLOVAQUIA","EXTRANJEROS",0,2,2
" 02","MACARENA","ESLOVAQUIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","ESPA�A","ESPA�OLES",657,615,1272
" 02","MACARENA","ESPA�A","EXTRANJEROS",234,217,451
" 02","MACARENA","ESPA�A","TOTAL POBLACION",891,832,1723
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",0,2,2
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",3,8,11
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",3,10,13
" 02","MACARENA","FILIPINAS","ESPA�OLES",0,1,1
" 02","MACARENA","FILIPINAS","EXTRANJEROS",1,3,4
" 02","MACARENA","FILIPINAS","TOTAL POBLACION",1,4,5
" 02","MACARENA","FRANCIA","EXTRANJEROS",6,4,10
" 02","MACARENA","FRANCIA","TOTAL POBLACION",6,4,10
" 02","MACARENA","GABON","EXTRANJEROS",1,1,2
" 02","MACARENA","GABON","TOTAL POBLACION",1,1,2
" 02","MACARENA","GEORGIA","EXTRANJEROS",0,1,1
" 02","MACARENA","GEORGIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","GHANA","EXTRANJEROS",2,1,3
" 02","MACARENA","GHANA","TOTAL POBLACION",2,1,3
" 02","MACARENA","GRECIA","EXTRANJEROS",0,2,2
" 02","MACARENA","GRECIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","GUINEA","EXTRANJEROS",3,0,3
" 02","MACARENA","GUINEA","TOTAL POBLACION",3,0,3
" 02","MACARENA","GUINEA ECUATORIAL","EXTRANJEROS",1,0,1
" 02","MACARENA","GUINEA ECUATORIAL","TOTAL POBLACION",1,0,1
" 02","MACARENA","HONDURAS","EXTRANJEROS",4,10,14
" 02","MACARENA","HONDURAS","TOTAL POBLACION",4,10,14
" 02","MACARENA","HUNGRIA","EXTRANJEROS",2,0,2
" 02","MACARENA","HUNGRIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","INDIA","EXTRANJEROS",3,0,3
" 02","MACARENA","INDIA","TOTAL POBLACION",3,0,3
" 02","MACARENA","IRAN","EXTRANJEROS",1,0,1
" 02","MACARENA","IRAN","TOTAL POBLACION",1,0,1
" 02","MACARENA","IRLANDA","EXTRANJEROS",0,1,1
" 02","MACARENA","IRLANDA","TOTAL POBLACION",0,1,1
" 02","MACARENA","ITALIA","ESPA�OLES",0,1,1
" 02","MACARENA","ITALIA","EXTRANJEROS",13,12,25
" 02","MACARENA","ITALIA","TOTAL POBLACION",13,13,26
" 02","MACARENA","JAPON","EXTRANJEROS",0,1,1
" 02","MACARENA","JAPON","TOTAL POBLACION",0,1,1
" 02","MACARENA","JORDANIA","EXTRANJEROS",3,0,3
" 02","MACARENA","JORDANIA","TOTAL POBLACION",3,0,3
" 02","MACARENA","KIRGVISTAN","EXTRANJEROS",1,0,1
" 02","MACARENA","KIRGVISTAN","TOTAL POBLACION",1,0,1
" 02","MACARENA","LITUANIA","EXTRANJEROS",0,1,1
" 02","MACARENA","LITUANIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","MARRUECOS","ESPA�OLES",3,0,3
" 02","MACARENA","MARRUECOS","EXTRANJEROS",36,21,57
" 02","MACARENA","MARRUECOS","TOTAL POBLACION",39,21,60
" 02","MACARENA","MAURITANIA","EXTRANJEROS",1,0,1
" 02","MACARENA","MAURITANIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","MEXICO","EXTRANJEROS",1,0,1
" 02","MACARENA","MEXICO","TOTAL POBLACION",1,0,1
" 02","MACARENA","NICARAGUA","EXTRANJEROS",12,58,70
" 02","MACARENA","NICARAGUA","TOTAL POBLACION",12,58,70
" 02","MACARENA","NIGERIA","EXTRANJEROS",13,7,20
" 02","MACARENA","NIGERIA","TOTAL POBLACION",13,7,20
" 02","MACARENA","NORUEGA","EXTRANJEROS",1,0,1
" 02","MACARENA","NORUEGA","TOTAL POBLACION",1,0,1
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","ESPA�OLES",1,0,1
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PAISES BAJOS","ESPA�OLES",0,2,2
" 02","MACARENA","PAISES BAJOS","EXTRANJEROS",1,0,1
" 02","MACARENA","PAISES BAJOS","TOTAL POBLACION",1,2,3
" 02","MACARENA","PAKISTAN","EXTRANJEROS",3,3,6
" 02","MACARENA","PAKISTAN","TOTAL POBLACION",3,3,6
" 02","MACARENA","PARAGUAY","ESPA�OLES",1,0,1
" 02","MACARENA","PARAGUAY","EXTRANJEROS",12,16,28
" 02","MACARENA","PARAGUAY","TOTAL POBLACION",13,16,29
" 02","MACARENA","PERU","EXTRANJEROS",15,18,33
" 02","MACARENA","PERU","TOTAL POBLACION",15,18,33
" 02","MACARENA","POLONIA","EXTRANJEROS",2,2,4
" 02","MACARENA","POLONIA","TOTAL POBLACION",2,2,4
" 02","MACARENA","PORTUGAL","ESPA�OLES",1,0,1
" 02","MACARENA","PORTUGAL","EXTRANJEROS",7,2,9
" 02","MACARENA","PORTUGAL","TOTAL POBLACION",8,2,10
" 02","MACARENA","REINO UNIDO","ESPA�OLES",2,0,2
" 02","MACARENA","REINO UNIDO","EXTRANJEROS",9,6,15
" 02","MACARENA","REINO UNIDO","TOTAL POBLACION",11,6,17
" 02","MACARENA","REPUBLICA CHECA","EXTRANJEROS",1,0,1
" 02","MACARENA","REPUBLICA CHECA","TOTAL POBLACION",1,0,1
" 02","MACARENA","REPUBLICA DOMINICANA","EXTRANJEROS",4,8,12
" 02","MACARENA","REPUBLICA DOMINICANA","TOTAL POBLACION",4,8,12
" 02","MACARENA","RUMANIA","EXTRANJEROS",17,23,40
" 02","MACARENA","RUMANIA","TOTAL POBLACION",17,23,40
" 02","MACARENA","RUSIA","EXTRANJEROS",7,33,40
" 02","MACARENA","RUSIA","TOTAL POBLACION",7,33,40
" 02","MACARENA","SENEGAL","EXTRANJEROS",17,0,17
" 02","MACARENA","SENEGAL","TOTAL POBLACION",17,0,17
" 02","MACARENA","SERBIA","EXTRANJEROS",0,1,1
" 02","MACARENA","SERBIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","SUECIA","EXTRANJEROS",1,0,1
" 02","MACARENA","SUECIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","SUIZA","EXTRANJEROS",0,2,2
" 02","MACARENA","SUIZA","TOTAL POBLACION",0,2,2
" 02","MACARENA","TAIWAN","EXTRANJEROS",1,0,1
" 02","MACARENA","TAIWAN","TOTAL POBLACION",1,0,1
" 02","MACARENA","TURQUIA","EXTRANJEROS",1,0,1
" 02","MACARENA","TURQUIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","UCRANIA","EXTRANJEROS",6,12,18
" 02","MACARENA","UCRANIA","TOTAL POBLACION",6,12,18
" 02","MACARENA","URUGUAY","EXTRANJEROS",0,1,1
" 02","MACARENA","URUGUAY","TOTAL POBLACION",0,1,1
" 02","MACARENA","VENEZUELA","ESPA�OLES",0,1,1
" 02","MACARENA","VENEZUELA","EXTRANJEROS",5,5,10
" 02","MACARENA","VENEZUELA","TOTAL POBLACION",5,6,11
" 03","NERVION","- TODOS -","ESPA�OLES",420,429,849
" 03","NERVION","- TODOS -","EXTRANJEROS",132,185,317
" 03","NERVION","- TODOS -","TOTAL POBLACION",552,614,1166
" 03","NERVION","ALEMANIA","ESPA�OLES",3,2,5
" 03","NERVION","ALEMANIA","EXTRANJEROS",5,0,5
" 03","NERVION","ALEMANIA","TOTAL POBLACION",8,2,10
" 03","NERVION","ARGENTINA","ESPA�OLES",1,0,1
" 03","NERVION","ARGENTINA","TOTAL POBLACION",1,0,1
" 03","NERVION","BANGLA-DESH","EXTRANJEROS",1,0,1
" 03","NERVION","BANGLA-DESH","TOTAL POBLACION",1,0,1
" 03","NERVION","BELGICA","ESPA�OLES",0,1,1
" 03","NERVION","BELGICA","EXTRANJEROS",1,1,2
" 03","NERVION","BELGICA","TOTAL POBLACION",1,2,3
" 03","NERVION","BOLIVIA","EXTRANJEROS",0,1,1
" 03","NERVION","BOLIVIA","TOTAL POBLACION",0,1,1
" 03","NERVION","BRASIL","ESPA�OLES",0,1,1
" 03","NERVION","BRASIL","EXTRANJEROS",4,7,11
" 03","NERVION","BRASIL","TOTAL POBLACION",4,8,12
" 03","NERVION","CANADA","ESPA�OLES",1,0,1
" 03","NERVION","CANADA","EXTRANJEROS",3,3,6
" 03","NERVION","CANADA","TOTAL POBLACION",4,3,7
" 03","NERVION","CHILE","ESPA�OLES",2,0,2
" 03","NERVION","CHILE","EXTRANJEROS",0,4,4
" 03","NERVION","CHILE","TOTAL POBLACION",2,4,6
" 03","NERVION","CHINA","ESPA�OLES",1,0,1
" 03","NERVION","CHINA","EXTRANJEROS",9,9,18
" 03","NERVION","CHINA","TOTAL POBLACION",10,9,19
" 03","NERVION","COLOMBIA","ESPA�OLES",1,0,1
" 03","NERVION","COLOMBIA","EXTRANJEROS",4,2,6
" 03","NERVION","COLOMBIA","TOTAL POBLACION",5,2,7
" 03","NERVION","CUBA","ESPA�OLES",2,0,2
" 03","NERVION","CUBA","EXTRANJEROS",4,4,8
" 03","NERVION","CUBA","TOTAL POBLACION",6,4,10
" 03","NERVION","ECUADOR","ESPA�OLES",1,0,1
" 03","NERVION","ECUADOR","EXTRANJEROS",0,2,2
" 03","NERVION","ECUADOR","TOTAL POBLACION",1,2,3
" 03","NERVION","EMIRATOS ARABES UNIDOS","ESPA�OLES",0,1,1
" 03","NERVION","EMIRATOS ARABES UNIDOS","TOTAL POBLACION",0,1,1
" 03","NERVION","ESLOVENIA","EXTRANJEROS",0,1,1
" 03","NERVION","ESLOVENIA","TOTAL POBLACION",0,1,1
" 03","NERVION","ESPA�A","ESPA�OLES",403,415,818
" 03","NERVION","ESPA�A","EXTRANJEROS",59,66,125
" 03","NERVION","ESPA�A","TOTAL POBLACION",462,481,943
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",1,0,1
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",4,6,10
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",5,6,11
" 03","NERVION","FINLANDIA","EXTRANJEROS",1,1,2
" 03","NERVION","FINLANDIA","TOTAL POBLACION",1,1,2
" 03","NERVION","FRANCIA","EXTRANJEROS",5,12,17
" 03","NERVION","FRANCIA","TOTAL POBLACION",5,12,17
" 03","NERVION","GUATEMALA","ESPA�OLES",0,1,1
" 03","NERVION","GUATEMALA","EXTRANJEROS",0,1,1
" 03","NERVION","GUATEMALA","TOTAL POBLACION",0,2,2
" 03","NERVION","HAITI","EXTRANJEROS",1,0,1
" 03","NERVION","HAITI","TOTAL POBLACION",1,0,1
" 03","NERVION","HONDURAS","EXTRANJEROS",1,2,3
" 03","NERVION","HONDURAS","TOTAL POBLACION",1,2,3
" 03","NERVION","HUNGRIA","EXTRANJEROS",0,1,1
" 03","NERVION","HUNGRIA","TOTAL POBLACION",0,1,1
" 03","NERVION","INDIA","ESPA�OLES",0,1,1
" 03","NERVION","INDIA","EXTRANJEROS",0,1,1
" 03","NERVION","INDIA","TOTAL POBLACION",0,2,2
" 03","NERVION","IRAN","EXTRANJEROS",0,1,1
" 03","NERVION","IRAN","TOTAL POBLACION",0,1,1
" 03","NERVION","ISRAEL","EXTRANJEROS",1,0,1
" 03","NERVION","ISRAEL","TOTAL POBLACION",1,0,1
" 03","NERVION","ITALIA","EXTRANJEROS",2,6,8
" 03","NERVION","ITALIA","TOTAL POBLACION",2,6,8
