"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","PERU","TOTAL POBLACION",5,9,14
" 01","CASCO ANTIGUO","POLONIA","EXTRANJEROS",1,3,4
" 01","CASCO ANTIGUO","POLONIA","TOTAL POBLACION",1,3,4
" 01","CASCO ANTIGUO","PORTUGAL","ESPA�OLES",0,2,2
" 01","CASCO ANTIGUO","PORTUGAL","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","PORTUGAL","TOTAL POBLACION",2,4,6
" 01","CASCO ANTIGUO","PRINCIPADO DE ANDORRA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","PRINCIPADO DE ANDORRA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","REINO UNIDO","ESPA�OLES",3,3,6
" 01","CASCO ANTIGUO","REINO UNIDO","EXTRANJEROS",19,17,36
" 01","CASCO ANTIGUO","REINO UNIDO","TOTAL POBLACION",22,20,42
" 01","CASCO ANTIGUO","REPUBLICA CHECA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA CHECA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","EXTRANJEROS",2,3,5
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","EXTRANJEROS",11,12,23
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","TOTAL POBLACION",11,13,24
" 01","CASCO ANTIGUO","RUMANIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","RUMANIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","RUSIA","EXTRANJEROS",1,7,8
" 01","CASCO ANTIGUO","RUSIA","TOTAL POBLACION",1,7,8
" 01","CASCO ANTIGUO","SIRIA","EXTRANJEROS",3,1,4
" 01","CASCO ANTIGUO","SIRIA","TOTAL POBLACION",3,1,4
" 01","CASCO ANTIGUO","SUECIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","SUECIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","SUIZA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","SUIZA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","TURQUIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","UCRANIA","EXTRANJEROS",0,4,4
" 01","CASCO ANTIGUO","UCRANIA","TOTAL POBLACION",0,4,4
" 01","CASCO ANTIGUO","URUGUAY","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","URUGUAY","EXTRANJEROS",1,3,4
" 01","CASCO ANTIGUO","URUGUAY","TOTAL POBLACION",2,5,7
" 01","CASCO ANTIGUO","VENEZUELA","ESPA�OLES",0,4,4
" 01","CASCO ANTIGUO","VENEZUELA","EXTRANJEROS",13,9,22
" 01","CASCO ANTIGUO","VENEZUELA","TOTAL POBLACION",13,13,26
" 02","MACARENA","- TODOS -","ESPA�OLES",791,734,1525
" 02","MACARENA","- TODOS -","EXTRANJEROS",705,877,1582
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1496,1611,3107
" 02","MACARENA","ALBANIA","EXTRANJEROS",1,0,1
" 02","MACARENA","ALBANIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ALEMANIA","ESPA�OLES",2,4,6
" 02","MACARENA","ALEMANIA","EXTRANJEROS",9,0,9
" 02","MACARENA","ALEMANIA","TOTAL POBLACION",11,4,15
" 02","MACARENA","ARGELIA","EXTRANJEROS",5,2,7
" 02","MACARENA","ARGELIA","TOTAL POBLACION",5,2,7
" 02","MACARENA","ARGENTINA","EXTRANJEROS",5,6,11
" 02","MACARENA","ARGENTINA","TOTAL POBLACION",5,6,11
" 02","MACARENA","ARMENIA","EXTRANJEROS",2,1,3
" 02","MACARENA","ARMENIA","TOTAL POBLACION",2,1,3
" 02","MACARENA","AUSTRALIA","ESPA�OLES",1,1,2
" 02","MACARENA","AUSTRALIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","AUSTRIA","EXTRANJEROS",0,1,1
" 02","MACARENA","AUSTRIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","AZERBAIYAN","EXTRANJEROS",0,1,1
" 02","MACARENA","AZERBAIYAN","TOTAL POBLACION",0,1,1
" 02","MACARENA","BANGLA-DESH","EXTRANJEROS",1,2,3
" 02","MACARENA","BANGLA-DESH","TOTAL POBLACION",1,2,3
" 02","MACARENA","BELGICA","ESPA�OLES",1,1,2
" 02","MACARENA","BELGICA","EXTRANJEROS",0,2,2
" 02","MACARENA","BELGICA","TOTAL POBLACION",1,3,4
" 02","MACARENA","BIELORUSIA","EXTRANJEROS",0,1,1
" 02","MACARENA","BIELORUSIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","BOLIVIA","ESPA�OLES",11,24,35
" 02","MACARENA","BOLIVIA","EXTRANJEROS",32,36,68
" 02","MACARENA","BOLIVIA","TOTAL POBLACION",43,60,103
" 02","MACARENA","BRASIL","ESPA�OLES",1,0,1
" 02","MACARENA","BRASIL","EXTRANJEROS",3,6,9
" 02","MACARENA","BRASIL","TOTAL POBLACION",4,6,10
" 02","MACARENA","CAMERUN","EXTRANJEROS",2,1,3
" 02","MACARENA","CAMERUN","TOTAL POBLACION",2,1,3
" 02","MACARENA","CANADA","EXTRANJEROS",1,0,1
" 02","MACARENA","CANADA","TOTAL POBLACION",1,0,1
" 02","MACARENA","CHILE","EXTRANJEROS",4,2,6
" 02","MACARENA","CHILE","TOTAL POBLACION",4,2,6
" 02","MACARENA","CHINA","EXTRANJEROS",8,6,14
" 02","MACARENA","CHINA","TOTAL POBLACION",8,6,14
" 02","MACARENA","COLOMBIA","ESPA�OLES",4,1,5
" 02","MACARENA","COLOMBIA","EXTRANJEROS",46,51,97
" 02","MACARENA","COLOMBIA","TOTAL POBLACION",50,52,102
" 02","MACARENA","COSTA DE MARFIL","EXTRANJEROS",1,1,2
" 02","MACARENA","COSTA DE MARFIL","TOTAL POBLACION",1,1,2
" 02","MACARENA","COSTA RICA","ESPA�OLES",1,0,1
" 02","MACARENA","COSTA RICA","EXTRANJEROS",1,1,2
" 02","MACARENA","COSTA RICA","TOTAL POBLACION",2,1,3
" 02","MACARENA","CUBA","ESPA�OLES",3,1,4
" 02","MACARENA","CUBA","EXTRANJEROS",6,4,10
" 02","MACARENA","CUBA","TOTAL POBLACION",9,5,14
" 02","MACARENA","ECUADOR","ESPA�OLES",4,9,13
" 02","MACARENA","ECUADOR","EXTRANJEROS",15,9,24
" 02","MACARENA","ECUADOR","TOTAL POBLACION",19,18,37
" 02","MACARENA","EL SALVADOR","EXTRANJEROS",8,11,19
" 02","MACARENA","EL SALVADOR","TOTAL POBLACION",8,11,19
" 02","MACARENA","ERITREA","EXTRANJEROS",1,0,1
" 02","MACARENA","ERITREA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ESPA�A","ESPA�OLES",728,648,1376
" 02","MACARENA","ESPA�A","EXTRANJEROS",182,205,387
" 02","MACARENA","ESPA�A","TOTAL POBLACION",910,853,1763
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",0,8,8
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",3,4,7
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",3,12,15
" 02","MACARENA","FILIPINAS","EXTRANJEROS",8,10,18
" 02","MACARENA","FILIPINAS","TOTAL POBLACION",8,10,18
" 02","MACARENA","FINLANDIA","EXTRANJEROS",0,1,1
" 02","MACARENA","FINLANDIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","FRANCIA","ESPA�OLES",7,4,11
" 02","MACARENA","FRANCIA","EXTRANJEROS",6,5,11
" 02","MACARENA","FRANCIA","TOTAL POBLACION",13,9,22
" 02","MACARENA","GAMBIA","EXTRANJEROS",1,0,1
" 02","MACARENA","GAMBIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","GEORGIA","EXTRANJEROS",4,1,5
" 02","MACARENA","GEORGIA","TOTAL POBLACION",4,1,5
" 02","MACARENA","GHANA","EXTRANJEROS",1,0,1
" 02","MACARENA","GHANA","TOTAL POBLACION",1,0,1
" 02","MACARENA","GRECIA","EXTRANJEROS",1,1,2
" 02","MACARENA","GRECIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","GUATEMALA","EXTRANJEROS",6,10,16
" 02","MACARENA","GUATEMALA","TOTAL POBLACION",6,10,16
" 02","MACARENA","GUINEA","EXTRANJEROS",2,0,2
" 02","MACARENA","GUINEA","TOTAL POBLACION",2,0,2
" 02","MACARENA","GUINEA ECUATORIAL","EXTRANJEROS",1,0,1
" 02","MACARENA","GUINEA ECUATORIAL","TOTAL POBLACION",1,0,1
" 02","MACARENA","HONDURAS","EXTRANJEROS",9,29,38
" 02","MACARENA","HONDURAS","TOTAL POBLACION",9,29,38
" 02","MACARENA","HUNGRIA","EXTRANJEROS",3,2,5
" 02","MACARENA","HUNGRIA","TOTAL POBLACION",3,2,5
" 02","MACARENA","INDIA","EXTRANJEROS",1,0,1
" 02","MACARENA","INDIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","IRLANDA","ESPA�OLES",0,1,1
" 02","MACARENA","IRLANDA","EXTRANJEROS",0,1,1
" 02","MACARENA","IRLANDA","TOTAL POBLACION",0,2,2
" 02","MACARENA","ITALIA","ESPA�OLES",1,1,2
" 02","MACARENA","ITALIA","EXTRANJEROS",10,6,16
" 02","MACARENA","ITALIA","TOTAL POBLACION",11,7,18
" 02","MACARENA","KENIA","EXTRANJEROS",0,1,1
" 02","MACARENA","KENIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","MALI","EXTRANJEROS",3,0,3
" 02","MACARENA","MALI","TOTAL POBLACION",3,0,3
" 02","MACARENA","MARRUECOS","ESPA�OLES",1,1,2
" 02","MACARENA","MARRUECOS","EXTRANJEROS",34,20,54
" 02","MACARENA","MARRUECOS","TOTAL POBLACION",35,21,56
" 02","MACARENA","MEXICO","ESPA�OLES",2,0,2
" 02","MACARENA","MEXICO","EXTRANJEROS",4,7,11
" 02","MACARENA","MEXICO","TOTAL POBLACION",6,7,13
" 02","MACARENA","NICARAGUA","EXTRANJEROS",125,200,325
" 02","MACARENA","NICARAGUA","TOTAL POBLACION",125,200,325
" 02","MACARENA","NIGERIA","EXTRANJEROS",5,2,7
" 02","MACARENA","NIGERIA","TOTAL POBLACION",5,2,7
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","EXTRANJEROS",1,1,2
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","TOTAL POBLACION",1,1,2
" 02","MACARENA","PAISES BAJOS","EXTRANJEROS",2,1,3
" 02","MACARENA","PAISES BAJOS","TOTAL POBLACION",2,1,3
" 02","MACARENA","PAKISTAN","EXTRANJEROS",6,2,8
" 02","MACARENA","PAKISTAN","TOTAL POBLACION",6,2,8
" 02","MACARENA","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","EXTRANJEROS",0,1,1
" 02","MACARENA","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","TOTAL POBLACION",0,1,1
" 02","MACARENA","PARAGUAY","ESPA�OLES",0,1,1
" 02","MACARENA","PARAGUAY","EXTRANJEROS",10,28,38
" 02","MACARENA","PARAGUAY","TOTAL POBLACION",10,29,39
" 02","MACARENA","PERU","ESPA�OLES",3,3,6
" 02","MACARENA","PERU","EXTRANJEROS",32,51,83
" 02","MACARENA","PERU","TOTAL POBLACION",35,54,89
" 02","MACARENA","POLONIA","EXTRANJEROS",1,0,1
" 02","MACARENA","POLONIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PORTUGAL","ESPA�OLES",2,3,5
" 02","MACARENA","PORTUGAL","EXTRANJEROS",7,7,14
" 02","MACARENA","PORTUGAL","TOTAL POBLACION",9,10,19
" 02","MACARENA","REINO UNIDO","ESPA�OLES",4,8,12
" 02","MACARENA","REINO UNIDO","EXTRANJEROS",3,6,9
" 02","MACARENA","REINO UNIDO","TOTAL POBLACION",7,14,21
" 02","MACARENA","REPUBLICA CHECA","EXTRANJEROS",0,1,1
" 02","MACARENA","REPUBLICA CHECA","TOTAL POBLACION",0,1,1
" 02","MACARENA","REPUBLICA DOMINICANA","ESPA�OLES",1,1,2
" 02","MACARENA","REPUBLICA DOMINICANA","EXTRANJEROS",4,6,10
" 02","MACARENA","REPUBLICA DOMINICANA","TOTAL POBLACION",5,7,12
" 02","MACARENA","RUMANIA","EXTRANJEROS",4,1,5
" 02","MACARENA","RUMANIA","TOTAL POBLACION",4,1,5
" 02","MACARENA","RUSIA","EXTRANJEROS",2,16,18
" 02","MACARENA","RUSIA","TOTAL POBLACION",2,16,18
" 02","MACARENA","SENEGAL","EXTRANJEROS",6,1,7
" 02","MACARENA","SENEGAL","TOTAL POBLACION",6,1,7
" 02","MACARENA","SIRIA","EXTRANJEROS",6,10,16
" 02","MACARENA","SIRIA","TOTAL POBLACION",6,10,16
" 02","MACARENA","SUECIA","ESPA�OLES",1,0,1
" 02","MACARENA","SUECIA","EXTRANJEROS",1,0,1
" 02","MACARENA","SUECIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","SUIZA","ESPA�OLES",1,2,3
" 02","MACARENA","SUIZA","TOTAL POBLACION",1,2,3
" 02","MACARENA","TUNEZ","EXTRANJEROS",1,0,1
" 02","MACARENA","TUNEZ","TOTAL POBLACION",1,0,1
" 02","MACARENA","TURQUIA","EXTRANJEROS",0,1,1
" 02","MACARENA","TURQUIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","UCRANIA","EXTRANJEROS",7,12,19
" 02","MACARENA","UCRANIA","TOTAL POBLACION",7,12,19
" 02","MACARENA","URUGUAY","ESPA�OLES",1,0,1
" 02","MACARENA","URUGUAY","EXTRANJEROS",0,1,1
" 02","MACARENA","URUGUAY","TOTAL POBLACION",1,1,2
" 02","MACARENA","VENEZUELA","ESPA�OLES",10,12,22
" 02","MACARENA","VENEZUELA","EXTRANJEROS",51,82,133
" 02","MACARENA","VENEZUELA","TOTAL POBLACION",61,94,155
" 02","MACARENA","YEMEN","EXTRANJEROS",1,0,1
" 02","MACARENA","YEMEN","TOTAL POBLACION",1,0,1
" 02","MACARENA","ZIMBABWE","ESPA�OLES",1,0,1
" 02","MACARENA","ZIMBABWE","TOTAL POBLACION",1,0,1
" 03","NERVION","- TODOS -","ESPA�OLES",575,633,1208
" 03","NERVION","- TODOS -","EXTRANJEROS",214,256,470
" 03","NERVION","- TODOS -","TOTAL POBLACION",789,889,1678
" 03","NERVION","ALEMANIA","ESPA�OLES",2,1,3
" 03","NERVION","ALEMANIA","EXTRANJEROS",2,5,7
" 03","NERVION","ALEMANIA","TOTAL POBLACION",4,6,10
" 03","NERVION","ARGELIA","EXTRANJEROS",2,0,2
" 03","NERVION","ARGELIA","TOTAL POBLACION",2,0,2
" 03","NERVION","ARGENTINA","ESPA�OLES",4,1,5
" 03","NERVION","ARGENTINA","EXTRANJEROS",4,4,8
" 03","NERVION","ARGENTINA","TOTAL POBLACION",8,5,13
" 03","NERVION","AUSTRIA","ESPA�OLES",1,0,1
" 03","NERVION","AUSTRIA","TOTAL POBLACION",1,0,1
" 03","NERVION","BELGICA","EXTRANJEROS",2,2,4
" 03","NERVION","BELGICA","TOTAL POBLACION",2,2,4
" 03","NERVION","BOLIVIA","ESPA�OLES",0,1,1
" 03","NERVION","BOLIVIA","EXTRANJEROS",3,0,3
" 03","NERVION","BOLIVIA","TOTAL POBLACION",3,1,4
" 03","NERVION","BRASIL","ESPA�OLES",1,1,2
" 03","NERVION","BRASIL","EXTRANJEROS",10,23,33
" 03","NERVION","BRASIL","TOTAL POBLACION",11,24,35
" 03","NERVION","CAMERUN","EXTRANJEROS",1,0,1
" 03","NERVION","CAMERUN","TOTAL POBLACION",1,0,1
" 03","NERVION","CANADA","EXTRANJEROS",0,1,1
" 03","NERVION","CANADA","TOTAL POBLACION",0,1,1
" 03","NERVION","CHILE","ESPA�OLES",1,0,1
" 03","NERVION","CHILE","EXTRANJEROS",3,2,5
" 03","NERVION","CHILE","TOTAL POBLACION",4,2,6
" 03","NERVION","CHINA","ESPA�OLES",1,0,1
" 03","NERVION","CHINA","EXTRANJEROS",0,3,3
" 03","NERVION","CHINA","TOTAL POBLACION",1,3,4
" 03","NERVION","COLOMBIA","ESPA�OLES",1,1,2
" 03","NERVION","COLOMBIA","EXTRANJEROS",8,15,23
" 03","NERVION","COLOMBIA","TOTAL POBLACION",9,16,25
" 03","NERVION","COSTA DE MARFIL","EXTRANJEROS",3,0,3
" 03","NERVION","COSTA DE MARFIL","TOTAL POBLACION",3,0,3
