"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","MEXICO","EXTRANJEROS",10,13,23
" 01","CASCO ANTIGUO","MEXICO","TOTAL POBLACION",18,17,35
" 01","CASCO ANTIGUO","NICARAGUA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","NICARAGUA","EXTRANJEROS",2,13,15
" 01","CASCO ANTIGUO","NICARAGUA","TOTAL POBLACION",3,13,16
" 01","CASCO ANTIGUO","NIGERIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","NIGERIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","NORUEGA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","NORUEGA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","NORUEGA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","PAISES BAJOS","ESPA�OLES",4,1,5
" 01","CASCO ANTIGUO","PAISES BAJOS","EXTRANJEROS",5,12,17
" 01","CASCO ANTIGUO","PAISES BAJOS","TOTAL POBLACION",9,13,22
" 01","CASCO ANTIGUO","PAKISTAN","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","PAKISTAN","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","PANAMA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","PANAMA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","PANAMA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","PARAGUAY","EXTRANJEROS",2,3,5
" 01","CASCO ANTIGUO","PARAGUAY","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","PERU","ESPA�OLES",0,3,3
" 01","CASCO ANTIGUO","PERU","EXTRANJEROS",2,7,9
" 01","CASCO ANTIGUO","PERU","TOTAL POBLACION",2,10,12
" 01","CASCO ANTIGUO","POLONIA","EXTRANJEROS",1,5,6
" 01","CASCO ANTIGUO","POLONIA","TOTAL POBLACION",1,5,6
" 01","CASCO ANTIGUO","PORTUGAL","ESPA�OLES",1,3,4
" 01","CASCO ANTIGUO","PORTUGAL","EXTRANJEROS",6,3,9
" 01","CASCO ANTIGUO","PORTUGAL","TOTAL POBLACION",7,6,13
" 01","CASCO ANTIGUO","REINO UNIDO","ESPA�OLES",13,13,26
" 01","CASCO ANTIGUO","REINO UNIDO","EXTRANJEROS",21,27,48
" 01","CASCO ANTIGUO","REINO UNIDO","TOTAL POBLACION",34,40,74
" 01","CASCO ANTIGUO","REPUBLICA CENTROAFRICANA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA CENTROAFRICANA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","EXTRANJEROS",4,3,7
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","TOTAL POBLACION",4,3,7
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","ESPA�OLES",2,0,2
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","EXTRANJEROS",3,2,5
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","TOTAL POBLACION",5,2,7
" 01","CASCO ANTIGUO","REPUBLICA SUDAFRICANA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","REPUBLICA SUDAFRICANA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","RUSIA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","RUSIA","EXTRANJEROS",0,6,6
" 01","CASCO ANTIGUO","RUSIA","TOTAL POBLACION",0,7,7
" 01","CASCO ANTIGUO","SENEGAL","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","SENEGAL","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","SIERRA LEONA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","SIERRA LEONA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","SIRIA","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","SIRIA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","SUECIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","SUECIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","SUIZA","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","SUIZA","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","SUIZA","TOTAL POBLACION",3,4,7
" 01","CASCO ANTIGUO","TAILANDIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TAILANDIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","TUNEZ","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TUNEZ","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","ESPA�OLES",2,1,3
" 01","CASCO ANTIGUO","TURQUIA","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","TURQUIA","TOTAL POBLACION",4,3,7
" 01","CASCO ANTIGUO","UCRANIA","EXTRANJEROS",4,6,10
" 01","CASCO ANTIGUO","UCRANIA","TOTAL POBLACION",4,6,10
" 01","CASCO ANTIGUO","URUGUAY","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","URUGUAY","EXTRANJEROS",2,1,3
" 01","CASCO ANTIGUO","URUGUAY","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","VENEZUELA","ESPA�OLES",1,3,4
" 01","CASCO ANTIGUO","VENEZUELA","EXTRANJEROS",9,17,26
" 01","CASCO ANTIGUO","VENEZUELA","TOTAL POBLACION",10,20,30
" 01","CASCO ANTIGUO","YEMEN","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","YEMEN","TOTAL POBLACION",1,0,1
" 02","MACARENA","- TODOS -","ESPA�OLES",722,726,1448
" 02","MACARENA","- TODOS -","EXTRANJEROS",917,1011,1928
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1639,1737,3376
" 02","MACARENA","ALEMANIA","ESPA�OLES",3,4,7
" 02","MACARENA","ALEMANIA","EXTRANJEROS",3,2,5
" 02","MACARENA","ALEMANIA","TOTAL POBLACION",6,6,12
" 02","MACARENA","ARGELIA","EXTRANJEROS",6,0,6
" 02","MACARENA","ARGELIA","TOTAL POBLACION",6,0,6
" 02","MACARENA","ARGENTINA","EXTRANJEROS",8,9,17
" 02","MACARENA","ARGENTINA","TOTAL POBLACION",8,9,17
" 02","MACARENA","ARMENIA","EXTRANJEROS",0,1,1
" 02","MACARENA","ARMENIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","AUSTRALIA","ESPA�OLES",2,0,2
" 02","MACARENA","AUSTRALIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","AUSTRIA","ESPA�OLES",0,1,1
" 02","MACARENA","AUSTRIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","BANGLA-DESH","EXTRANJEROS",1,2,3
" 02","MACARENA","BANGLA-DESH","TOTAL POBLACION",1,2,3
" 02","MACARENA","BELGICA","ESPA�OLES",1,1,2
" 02","MACARENA","BELGICA","EXTRANJEROS",1,0,1
" 02","MACARENA","BELGICA","TOTAL POBLACION",2,1,3
" 02","MACARENA","BOLIVIA","ESPA�OLES",11,8,19
" 02","MACARENA","BOLIVIA","EXTRANJEROS",21,20,41
" 02","MACARENA","BOLIVIA","TOTAL POBLACION",32,28,60
" 02","MACARENA","BRASIL","EXTRANJEROS",4,2,6
" 02","MACARENA","BRASIL","TOTAL POBLACION",4,2,6
" 02","MACARENA","BULGARIA","EXTRANJEROS",1,3,4
" 02","MACARENA","BULGARIA","TOTAL POBLACION",1,3,4
" 02","MACARENA","BURKINA FASSO","EXTRANJEROS",1,0,1
" 02","MACARENA","BURKINA FASSO","TOTAL POBLACION",1,0,1
" 02","MACARENA","CAMERUN","EXTRANJEROS",0,2,2
" 02","MACARENA","CAMERUN","TOTAL POBLACION",0,2,2
" 02","MACARENA","CANADA","EXTRANJEROS",0,1,1
" 02","MACARENA","CANADA","TOTAL POBLACION",0,1,1
" 02","MACARENA","CHILE","ESPA�OLES",2,1,3
" 02","MACARENA","CHILE","EXTRANJEROS",3,4,7
" 02","MACARENA","CHILE","TOTAL POBLACION",5,5,10
" 02","MACARENA","CHINA","ESPA�OLES",0,1,1
" 02","MACARENA","CHINA","EXTRANJEROS",6,6,12
" 02","MACARENA","CHINA","TOTAL POBLACION",6,7,13
" 02","MACARENA","COLOMBIA","ESPA�OLES",2,0,2
" 02","MACARENA","COLOMBIA","EXTRANJEROS",54,44,98
" 02","MACARENA","COLOMBIA","TOTAL POBLACION",56,44,100
" 02","MACARENA","COSTA DE MARFIL","EXTRANJEROS",6,3,9
" 02","MACARENA","COSTA DE MARFIL","TOTAL POBLACION",6,3,9
" 02","MACARENA","COSTA RICA","EXTRANJEROS",0,1,1
" 02","MACARENA","COSTA RICA","TOTAL POBLACION",0,1,1
" 02","MACARENA","CUBA","ESPA�OLES",1,1,2
" 02","MACARENA","CUBA","EXTRANJEROS",9,10,19
" 02","MACARENA","CUBA","TOTAL POBLACION",10,11,21
" 02","MACARENA","ECUADOR","ESPA�OLES",5,6,11
" 02","MACARENA","ECUADOR","EXTRANJEROS",15,12,27
" 02","MACARENA","ECUADOR","TOTAL POBLACION",20,18,38
" 02","MACARENA","EGIPTO","EXTRANJEROS",1,0,1
" 02","MACARENA","EGIPTO","TOTAL POBLACION",1,0,1
" 02","MACARENA","EL SALVADOR","EXTRANJEROS",20,18,38
" 02","MACARENA","EL SALVADOR","TOTAL POBLACION",20,18,38
" 02","MACARENA","EMIRATOS ARABES UNIDOS","ESPA�OLES",0,1,1
" 02","MACARENA","EMIRATOS ARABES UNIDOS","EXTRANJEROS",2,1,3
" 02","MACARENA","EMIRATOS ARABES UNIDOS","TOTAL POBLACION",2,2,4
" 02","MACARENA","ESPA�A","ESPA�OLES",655,666,1321
" 02","MACARENA","ESPA�A","EXTRANJEROS",204,277,481
" 02","MACARENA","ESPA�A","TOTAL POBLACION",859,943,1802
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",3,3,6
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",6,2,8
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",9,5,14
" 02","MACARENA","ESTONIA","EXTRANJEROS",1,0,1
" 02","MACARENA","ESTONIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ETIOPIA","ESPA�OLES",0,2,2
" 02","MACARENA","ETIOPIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","FILIPINAS","EXTRANJEROS",0,2,2
" 02","MACARENA","FILIPINAS","TOTAL POBLACION",0,2,2
" 02","MACARENA","FRANCIA","ESPA�OLES",2,0,2
" 02","MACARENA","FRANCIA","EXTRANJEROS",6,5,11
" 02","MACARENA","FRANCIA","TOTAL POBLACION",8,5,13
" 02","MACARENA","GEORGIA","EXTRANJEROS",0,3,3
" 02","MACARENA","GEORGIA","TOTAL POBLACION",0,3,3
" 02","MACARENA","GHANA","EXTRANJEROS",6,0,6
" 02","MACARENA","GHANA","TOTAL POBLACION",6,0,6
" 02","MACARENA","GRECIA","ESPA�OLES",0,1,1
" 02","MACARENA","GRECIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","GUATEMALA","EXTRANJEROS",18,4,22
" 02","MACARENA","GUATEMALA","TOTAL POBLACION",18,4,22
" 02","MACARENA","GUINEA","EXTRANJEROS",4,0,4
" 02","MACARENA","GUINEA","TOTAL POBLACION",4,0,4
" 02","MACARENA","GUINEA ECUATORIAL","EXTRANJEROS",0,1,1
" 02","MACARENA","GUINEA ECUATORIAL","TOTAL POBLACION",0,1,1
" 02","MACARENA","HONDURAS","EXTRANJEROS",21,33,54
" 02","MACARENA","HONDURAS","TOTAL POBLACION",21,33,54
" 02","MACARENA","HUNGRIA","EXTRANJEROS",1,0,1
" 02","MACARENA","HUNGRIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","INDIA","EXTRANJEROS",1,0,1
" 02","MACARENA","INDIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","INDONESIA","EXTRANJEROS",0,1,1
" 02","MACARENA","INDONESIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","IRAK","EXTRANJEROS",1,0,1
" 02","MACARENA","IRAK","TOTAL POBLACION",1,0,1
" 02","MACARENA","IRAN","EXTRANJEROS",2,4,6
" 02","MACARENA","IRAN","TOTAL POBLACION",2,4,6
" 02","MACARENA","IRLANDA","EXTRANJEROS",0,1,1
" 02","MACARENA","IRLANDA","TOTAL POBLACION",0,1,1
" 02","MACARENA","ITALIA","EXTRANJEROS",12,5,17
" 02","MACARENA","ITALIA","TOTAL POBLACION",12,5,17
" 02","MACARENA","JAPON","ESPA�OLES",1,0,1
" 02","MACARENA","JAPON","TOTAL POBLACION",1,0,1
" 02","MACARENA","JORDANIA","ESPA�OLES",2,5,7
" 02","MACARENA","JORDANIA","TOTAL POBLACION",2,5,7
" 02","MACARENA","KENIA","EXTRANJEROS",1,0,1
" 02","MACARENA","KENIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","LETONIA","EXTRANJEROS",1,0,1
" 02","MACARENA","LETONIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","LITUANIA","EXTRANJEROS",1,0,1
" 02","MACARENA","LITUANIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","MALI","EXTRANJEROS",5,1,6
" 02","MACARENA","MALI","TOTAL POBLACION",5,1,6
" 02","MACARENA","MARRUECOS","EXTRANJEROS",50,43,93
" 02","MACARENA","MARRUECOS","TOTAL POBLACION",50,43,93
" 02","MACARENA","MAURITANIA","ESPA�OLES",0,1,1
" 02","MACARENA","MAURITANIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","MEXICO","EXTRANJEROS",6,6,12
" 02","MACARENA","MEXICO","TOTAL POBLACION",6,6,12
" 02","MACARENA","NICARAGUA","EXTRANJEROS",209,273,482
" 02","MACARENA","NICARAGUA","TOTAL POBLACION",209,273,482
" 02","MACARENA","NIGER","EXTRANJEROS",2,2,4
" 02","MACARENA","NIGER","TOTAL POBLACION",2,2,4
" 02","MACARENA","NIGERIA","EXTRANJEROS",3,1,4
" 02","MACARENA","NIGERIA","TOTAL POBLACION",3,1,4
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","EXTRANJEROS",1,0,1
" 02","MACARENA","OTROS PAISES SIN RELACION DIPLOMATICA","TOTAL POBLACION",1,0,1
" 02","MACARENA","OTROS TERR. ESPA�OLES","ESPA�OLES",0,1,1
" 02","MACARENA","OTROS TERR. ESPA�OLES","TOTAL POBLACION",0,1,1
" 02","MACARENA","PAISES BAJOS","ESPA�OLES",1,1,2
" 02","MACARENA","PAISES BAJOS","EXTRANJEROS",1,4,5
" 02","MACARENA","PAISES BAJOS","TOTAL POBLACION",2,5,7
" 02","MACARENA","PAKISTAN","EXTRANJEROS",11,1,12
" 02","MACARENA","PAKISTAN","TOTAL POBLACION",11,1,12
" 02","MACARENA","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","EXTRANJEROS",1,0,1
" 02","MACARENA","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","TOTAL POBLACION",1,0,1
" 02","MACARENA","PANAMA","ESPA�OLES",3,1,4
" 02","MACARENA","PANAMA","EXTRANJEROS",0,2,2
" 02","MACARENA","PANAMA","TOTAL POBLACION",3,3,6
" 02","MACARENA","PARAGUAY","ESPA�OLES",1,0,1
" 02","MACARENA","PARAGUAY","EXTRANJEROS",14,20,34
" 02","MACARENA","PARAGUAY","TOTAL POBLACION",15,20,35
" 02","MACARENA","PERU","ESPA�OLES",7,6,13
" 02","MACARENA","PERU","EXTRANJEROS",51,52,103
" 02","MACARENA","PERU","TOTAL POBLACION",58,58,116
" 02","MACARENA","POLONIA","EXTRANJEROS",0,2,2
" 02","MACARENA","POLONIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","PORTUGAL","ESPA�OLES",1,0,1
" 02","MACARENA","PORTUGAL","EXTRANJEROS",6,4,10
" 02","MACARENA","PORTUGAL","TOTAL POBLACION",7,4,11
" 02","MACARENA","REINO UNIDO","ESPA�OLES",4,3,7
" 02","MACARENA","REINO UNIDO","EXTRANJEROS",7,5,12
" 02","MACARENA","REINO UNIDO","TOTAL POBLACION",11,8,19
" 02","MACARENA","REPUBLICA DOMINICANA","ESPA�OLES",2,3,5
" 02","MACARENA","REPUBLICA DOMINICANA","EXTRANJEROS",2,5,7
" 02","MACARENA","REPUBLICA DOMINICANA","TOTAL POBLACION",4,8,12
" 02","MACARENA","RUMANIA","EXTRANJEROS",8,5,13
" 02","MACARENA","RUMANIA","TOTAL POBLACION",8,5,13
" 02","MACARENA","RUSIA","EXTRANJEROS",5,9,14
" 02","MACARENA","RUSIA","TOTAL POBLACION",5,9,14
" 02","MACARENA","SENEGAL","ESPA�OLES",4,2,6
" 02","MACARENA","SENEGAL","EXTRANJEROS",2,2,4
" 02","MACARENA","SENEGAL","TOTAL POBLACION",6,4,10
" 02","MACARENA","SIRIA","EXTRANJEROS",3,0,3
" 02","MACARENA","SIRIA","TOTAL POBLACION",3,0,3
" 02","MACARENA","SOMALIA","EXTRANJEROS",1,0,1
" 02","MACARENA","SOMALIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","SRI-LANKA","EXTRANJEROS",0,1,1
" 02","MACARENA","SRI-LANKA","TOTAL POBLACION",0,1,1
" 02","MACARENA","SUIZA","EXTRANJEROS",0,1,1
" 02","MACARENA","SUIZA","TOTAL POBLACION",0,1,1
" 02","MACARENA","TUNEZ","EXTRANJEROS",1,1,2
" 02","MACARENA","TUNEZ","TOTAL POBLACION",1,1,2
" 02","MACARENA","UCRANIA","EXTRANJEROS",6,9,15
" 02","MACARENA","UCRANIA","TOTAL POBLACION",6,9,15
" 02","MACARENA","URUGUAY","EXTRANJEROS",2,1,3
" 02","MACARENA","URUGUAY","TOTAL POBLACION",2,1,3
" 02","MACARENA","VENEZUELA","ESPA�OLES",9,7,16
" 02","MACARENA","VENEZUELA","EXTRANJEROS",70,82,152
" 02","MACARENA","VENEZUELA","TOTAL POBLACION",79,89,168
" 02","MACARENA","VIET-NAM","EXTRANJEROS",2,0,2
" 02","MACARENA","VIET-NAM","TOTAL POBLACION",2,0,2
" 03","NERVION","- TODOS -","ESPA�OLES",573,624,1197
" 03","NERVION","- TODOS -","EXTRANJEROS",261,249,510
" 03","NERVION","- TODOS -","TOTAL POBLACION",834,873,1707
" 03","NERVION","ALBANIA","EXTRANJEROS",1,0,1
" 03","NERVION","ALBANIA","TOTAL POBLACION",1,0,1
" 03","NERVION","ALEMANIA","ESPA�OLES",6,8,14
" 03","NERVION","ALEMANIA","EXTRANJEROS",5,2,7
" 03","NERVION","ALEMANIA","TOTAL POBLACION",11,10,21
