"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","LITUANIA","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","MALASIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","MALASIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","MARRUECOS","ESPA�OLES",0,2,2
" 01","CASCO ANTIGUO","MARRUECOS","EXTRANJEROS",3,2,5
" 01","CASCO ANTIGUO","MARRUECOS","TOTAL POBLACION",3,4,7
" 01","CASCO ANTIGUO","MEXICO","ESPA�OLES",4,3,7
" 01","CASCO ANTIGUO","MEXICO","EXTRANJEROS",6,8,14
" 01","CASCO ANTIGUO","MEXICO","TOTAL POBLACION",10,11,21
" 01","CASCO ANTIGUO","NICARAGUA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","NICARAGUA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","NORUEGA","ESPA�OLES",0,2,2
" 01","CASCO ANTIGUO","NORUEGA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","PAISES BAJOS","ESPA�OLES",1,1,2
" 01","CASCO ANTIGUO","PAISES BAJOS","EXTRANJEROS",7,5,12
" 01","CASCO ANTIGUO","PAISES BAJOS","TOTAL POBLACION",8,6,14
" 01","CASCO ANTIGUO","PANAMA","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","PANAMA","EXTRANJEROS",2,0,2
" 01","CASCO ANTIGUO","PANAMA","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","PARAGUAY","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","PARAGUAY","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PARAGUAY","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","PERU","ESPA�OLES",4,1,5
" 01","CASCO ANTIGUO","PERU","EXTRANJEROS",3,3,6
" 01","CASCO ANTIGUO","PERU","TOTAL POBLACION",7,4,11
" 01","CASCO ANTIGUO","POLONIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","POLONIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","PORTUGAL","ESPA�OLES",0,3,3
" 01","CASCO ANTIGUO","PORTUGAL","EXTRANJEROS",7,5,12
" 01","CASCO ANTIGUO","PORTUGAL","TOTAL POBLACION",7,8,15
" 01","CASCO ANTIGUO","QATAR","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","QATAR","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","REINO UNIDO","ESPA�OLES",4,4,8
" 01","CASCO ANTIGUO","REINO UNIDO","EXTRANJEROS",18,14,32
" 01","CASCO ANTIGUO","REINO UNIDO","TOTAL POBLACION",22,18,40
" 01","CASCO ANTIGUO","REPUBLICA CHECA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","REPUBLICA CHECA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","EXTRANJEROS",4,6,10
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","TOTAL POBLACION",4,6,10
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","EXTRANJEROS",13,30,43
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","TOTAL POBLACION",13,30,43
" 01","CASCO ANTIGUO","REPUBLICA SUDAFRICANA","ESPA�OLES",2,1,3
" 01","CASCO ANTIGUO","REPUBLICA SUDAFRICANA","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","RUMANIA","EXTRANJEROS",3,1,4
" 01","CASCO ANTIGUO","RUMANIA","TOTAL POBLACION",3,1,4
" 01","CASCO ANTIGUO","RUSIA","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","RUSIA","TOTAL POBLACION",0,3,3
" 01","CASCO ANTIGUO","SANTO TOME Y PRINCIPE","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","SANTO TOME Y PRINCIPE","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","SERBIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","SERBIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","SUECIA","EXTRANJEROS",2,6,8
" 01","CASCO ANTIGUO","SUECIA","TOTAL POBLACION",2,6,8
" 01","CASCO ANTIGUO","SUIZA","ESPA�OLES",0,3,3
" 01","CASCO ANTIGUO","SUIZA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","SUIZA","TOTAL POBLACION",1,4,5
" 01","CASCO ANTIGUO","TURQUIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","TURQUIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","UCRANIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","UCRANIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","URUGUAY","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","URUGUAY","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","URUGUAY","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","VENEZUELA","ESPA�OLES",5,4,9
" 01","CASCO ANTIGUO","VENEZUELA","EXTRANJEROS",6,6,12
" 01","CASCO ANTIGUO","VENEZUELA","TOTAL POBLACION",11,10,21
" 02","MACARENA","- TODOS -","ESPA�OLES",701,766,1467
" 02","MACARENA","- TODOS -","EXTRANJEROS",425,580,1005
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1126,1346,2472
" 02","MACARENA","ALEMANIA","ESPA�OLES",1,2,3
" 02","MACARENA","ALEMANIA","EXTRANJEROS",3,3,6
" 02","MACARENA","ALEMANIA","TOTAL POBLACION",4,5,9
" 02","MACARENA","ANGOLA","EXTRANJEROS",1,2,3
" 02","MACARENA","ANGOLA","TOTAL POBLACION",1,2,3
" 02","MACARENA","ARGELIA","EXTRANJEROS",0,3,3
" 02","MACARENA","ARGELIA","TOTAL POBLACION",0,3,3
" 02","MACARENA","ARGENTINA","ESPA�OLES",1,0,1
" 02","MACARENA","ARGENTINA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ARMENIA","EXTRANJEROS",0,1,1
" 02","MACARENA","ARMENIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","AUSTRIA","EXTRANJEROS",1,4,5
" 02","MACARENA","AUSTRIA","TOTAL POBLACION",1,4,5
" 02","MACARENA","BANGLA-DESH","EXTRANJEROS",0,1,1
" 02","MACARENA","BANGLA-DESH","TOTAL POBLACION",0,1,1
" 02","MACARENA","BELGICA","ESPA�OLES",0,2,2
" 02","MACARENA","BELGICA","EXTRANJEROS",1,2,3
" 02","MACARENA","BELGICA","TOTAL POBLACION",1,4,5
" 02","MACARENA","BOLIVIA","ESPA�OLES",5,7,12
" 02","MACARENA","BOLIVIA","EXTRANJEROS",22,30,52
" 02","MACARENA","BOLIVIA","TOTAL POBLACION",27,37,64
" 02","MACARENA","BRASIL","ESPA�OLES",2,2,4
" 02","MACARENA","BRASIL","EXTRANJEROS",0,5,5
" 02","MACARENA","BRASIL","TOTAL POBLACION",2,7,9
" 02","MACARENA","BULGARIA","EXTRANJEROS",1,0,1
" 02","MACARENA","BULGARIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","CAMERUN","EXTRANJEROS",0,1,1
" 02","MACARENA","CAMERUN","TOTAL POBLACION",0,1,1
" 02","MACARENA","CANADA","ESPA�OLES",1,0,1
" 02","MACARENA","CANADA","EXTRANJEROS",0,1,1
" 02","MACARENA","CANADA","TOTAL POBLACION",1,1,2
" 02","MACARENA","CHILE","ESPA�OLES",2,0,2
" 02","MACARENA","CHILE","EXTRANJEROS",1,1,2
" 02","MACARENA","CHILE","TOTAL POBLACION",3,1,4
" 02","MACARENA","CHINA","EXTRANJEROS",5,12,17
" 02","MACARENA","CHINA","TOTAL POBLACION",5,12,17
" 02","MACARENA","COLOMBIA","ESPA�OLES",2,3,5
" 02","MACARENA","COLOMBIA","EXTRANJEROS",18,27,45
" 02","MACARENA","COLOMBIA","TOTAL POBLACION",20,30,50
" 02","MACARENA","COSTA RICA","EXTRANJEROS",0,1,1
" 02","MACARENA","COSTA RICA","TOTAL POBLACION",0,1,1
" 02","MACARENA","CUBA","ESPA�OLES",1,1,2
" 02","MACARENA","CUBA","EXTRANJEROS",4,2,6
" 02","MACARENA","CUBA","TOTAL POBLACION",5,3,8
" 02","MACARENA","ECUADOR","ESPA�OLES",10,9,19
" 02","MACARENA","ECUADOR","EXTRANJEROS",12,9,21
" 02","MACARENA","ECUADOR","TOTAL POBLACION",22,18,40
" 02","MACARENA","EL SALVADOR","EXTRANJEROS",3,1,4
" 02","MACARENA","EL SALVADOR","TOTAL POBLACION",3,1,4
" 02","MACARENA","ESPA�A","ESPA�OLES",648,719,1367
" 02","MACARENA","ESPA�A","EXTRANJEROS",177,233,410
" 02","MACARENA","ESPA�A","TOTAL POBLACION",825,952,1777
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",1,1,2
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",3,1,4
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",4,2,6
" 02","MACARENA","FILIPINAS","EXTRANJEROS",6,6,12
" 02","MACARENA","FILIPINAS","TOTAL POBLACION",6,6,12
" 02","MACARENA","FRANCIA","ESPA�OLES",2,0,2
" 02","MACARENA","FRANCIA","EXTRANJEROS",5,6,11
" 02","MACARENA","FRANCIA","TOTAL POBLACION",7,6,13
" 02","MACARENA","GEORGIA","EXTRANJEROS",2,0,2
" 02","MACARENA","GEORGIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","GRECIA","EXTRANJEROS",0,1,1
" 02","MACARENA","GRECIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","GUATEMALA","EXTRANJEROS",1,1,2
" 02","MACARENA","GUATEMALA","TOTAL POBLACION",1,1,2
" 02","MACARENA","GUINEA","ESPA�OLES",2,0,2
" 02","MACARENA","GUINEA","TOTAL POBLACION",2,0,2
" 02","MACARENA","GUINEA ECUATORIAL","EXTRANJEROS",0,1,1
" 02","MACARENA","GUINEA ECUATORIAL","TOTAL POBLACION",0,1,1
" 02","MACARENA","HONDURAS","EXTRANJEROS",4,6,10
" 02","MACARENA","HONDURAS","TOTAL POBLACION",4,6,10
" 02","MACARENA","INDIA","EXTRANJEROS",1,1,2
" 02","MACARENA","INDIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","IRLANDA","EXTRANJEROS",2,0,2
" 02","MACARENA","IRLANDA","TOTAL POBLACION",2,0,2
" 02","MACARENA","ISLANDIA","EXTRANJEROS",1,2,3
" 02","MACARENA","ISLANDIA","TOTAL POBLACION",1,2,3
" 02","MACARENA","ISRAEL","EXTRANJEROS",0,2,2
" 02","MACARENA","ISRAEL","TOTAL POBLACION",0,2,2
" 02","MACARENA","ITALIA","EXTRANJEROS",1,8,9
" 02","MACARENA","ITALIA","TOTAL POBLACION",1,8,9
" 02","MACARENA","JAPON","ESPA�OLES",1,0,1
" 02","MACARENA","JAPON","TOTAL POBLACION",1,0,1
" 02","MACARENA","JORDANIA","EXTRANJEROS",1,0,1
" 02","MACARENA","JORDANIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","MARRUECOS","ESPA�OLES",3,1,4
" 02","MACARENA","MARRUECOS","EXTRANJEROS",16,13,29
" 02","MACARENA","MARRUECOS","TOTAL POBLACION",19,14,33
" 02","MACARENA","MAURITANIA","EXTRANJEROS",1,0,1
" 02","MACARENA","MAURITANIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","MEXICO","ESPA�OLES",0,1,1
" 02","MACARENA","MEXICO","EXTRANJEROS",2,5,7
" 02","MACARENA","MEXICO","TOTAL POBLACION",2,6,8
" 02","MACARENA","NEPAL","EXTRANJEROS",1,0,1
" 02","MACARENA","NEPAL","TOTAL POBLACION",1,0,1
" 02","MACARENA","NICARAGUA","EXTRANJEROS",28,68,96
" 02","MACARENA","NICARAGUA","TOTAL POBLACION",28,68,96
" 02","MACARENA","NIGERIA","EXTRANJEROS",1,0,1
" 02","MACARENA","NIGERIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","NORUEGA","ESPA�OLES",1,0,1
" 02","MACARENA","NORUEGA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PAISES BAJOS","ESPA�OLES",1,1,2
" 02","MACARENA","PAISES BAJOS","EXTRANJEROS",1,0,1
" 02","MACARENA","PAISES BAJOS","TOTAL POBLACION",2,1,3
" 02","MACARENA","PAKISTAN","EXTRANJEROS",3,0,3
" 02","MACARENA","PAKISTAN","TOTAL POBLACION",3,0,3
" 02","MACARENA","PANAMA","ESPA�OLES",0,1,1
" 02","MACARENA","PANAMA","EXTRANJEROS",1,1,2
" 02","MACARENA","PANAMA","TOTAL POBLACION",1,2,3
" 02","MACARENA","PARAGUAY","ESPA�OLES",0,1,1
" 02","MACARENA","PARAGUAY","EXTRANJEROS",12,18,30
" 02","MACARENA","PARAGUAY","TOTAL POBLACION",12,19,31
" 02","MACARENA","PERU","ESPA�OLES",8,4,12
" 02","MACARENA","PERU","EXTRANJEROS",13,7,20
" 02","MACARENA","PERU","TOTAL POBLACION",21,11,32
" 02","MACARENA","POLONIA","EXTRANJEROS",2,2,4
" 02","MACARENA","POLONIA","TOTAL POBLACION",2,2,4
" 02","MACARENA","PORTUGAL","EXTRANJEROS",4,2,6
" 02","MACARENA","PORTUGAL","TOTAL POBLACION",4,2,6
" 02","MACARENA","REINO UNIDO","ESPA�OLES",2,2,4
" 02","MACARENA","REINO UNIDO","EXTRANJEROS",6,1,7
" 02","MACARENA","REINO UNIDO","TOTAL POBLACION",8,3,11
" 02","MACARENA","REPUBLICA CENTROAFRICANA","EXTRANJEROS",0,1,1
" 02","MACARENA","REPUBLICA CENTROAFRICANA","TOTAL POBLACION",0,1,1
" 02","MACARENA","REPUBLICA DOMINICANA","ESPA�OLES",1,3,4
" 02","MACARENA","REPUBLICA DOMINICANA","EXTRANJEROS",4,8,12
" 02","MACARENA","REPUBLICA DOMINICANA","TOTAL POBLACION",5,11,16
" 02","MACARENA","RUMANIA","EXTRANJEROS",17,15,32
" 02","MACARENA","RUMANIA","TOTAL POBLACION",17,15,32
" 02","MACARENA","RUSIA","EXTRANJEROS",2,20,22
" 02","MACARENA","RUSIA","TOTAL POBLACION",2,20,22
" 02","MACARENA","SENEGAL","ESPA�OLES",0,1,1
" 02","MACARENA","SENEGAL","EXTRANJEROS",1,0,1
" 02","MACARENA","SENEGAL","TOTAL POBLACION",1,1,2
" 02","MACARENA","SIRIA","EXTRANJEROS",1,4,5
" 02","MACARENA","SIRIA","TOTAL POBLACION",1,4,5
" 02","MACARENA","SUECIA","EXTRANJEROS",1,0,1
" 02","MACARENA","SUECIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","SUIZA","ESPA�OLES",0,1,1
" 02","MACARENA","SUIZA","TOTAL POBLACION",0,1,1
" 02","MACARENA","TURQUIA","EXTRANJEROS",1,0,1
" 02","MACARENA","TURQUIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","UCRANIA","EXTRANJEROS",6,15,21
" 02","MACARENA","UCRANIA","TOTAL POBLACION",6,15,21
" 02","MACARENA","URUGUAY","EXTRANJEROS",1,0,1
" 02","MACARENA","URUGUAY","TOTAL POBLACION",1,0,1
" 02","MACARENA","VENEZUELA","ESPA�OLES",6,4,10
" 02","MACARENA","VENEZUELA","EXTRANJEROS",24,26,50
" 02","MACARENA","VENEZUELA","TOTAL POBLACION",30,30,60
" 03","NERVION","- TODOS -","ESPA�OLES",552,554,1106
" 03","NERVION","- TODOS -","EXTRANJEROS",127,176,303
" 03","NERVION","- TODOS -","TOTAL POBLACION",679,730,1409
" 03","NERVION","ALEMANIA","ESPA�OLES",3,0,3
" 03","NERVION","ALEMANIA","EXTRANJEROS",0,4,4
" 03","NERVION","ALEMANIA","TOTAL POBLACION",3,4,7
" 03","NERVION","ARGENTINA","ESPA�OLES",0,1,1
" 03","NERVION","ARGENTINA","EXTRANJEROS",1,1,2
" 03","NERVION","ARGENTINA","TOTAL POBLACION",1,2,3
" 03","NERVION","AUSTRALIA","EXTRANJEROS",0,1,1
" 03","NERVION","AUSTRALIA","TOTAL POBLACION",0,1,1
" 03","NERVION","BELGICA","EXTRANJEROS",2,4,6
" 03","NERVION","BELGICA","TOTAL POBLACION",2,4,6
" 03","NERVION","BOLIVIA","EXTRANJEROS",2,7,9
" 03","NERVION","BOLIVIA","TOTAL POBLACION",2,7,9
" 03","NERVION","BRASIL","ESPA�OLES",3,4,7
" 03","NERVION","BRASIL","EXTRANJEROS",5,8,13
" 03","NERVION","BRASIL","TOTAL POBLACION",8,12,20
" 03","NERVION","BULGARIA","EXTRANJEROS",1,0,1
" 03","NERVION","BULGARIA","TOTAL POBLACION",1,0,1
" 03","NERVION","CAMERUN","EXTRANJEROS",1,0,1
" 03","NERVION","CAMERUN","TOTAL POBLACION",1,0,1
" 03","NERVION","CANADA","EXTRANJEROS",1,0,1
" 03","NERVION","CANADA","TOTAL POBLACION",1,0,1
" 03","NERVION","CHILE","ESPA�OLES",3,2,5
" 03","NERVION","CHILE","EXTRANJEROS",1,5,6
" 03","NERVION","CHILE","TOTAL POBLACION",4,7,11
" 03","NERVION","CHINA","EXTRANJEROS",7,4,11
" 03","NERVION","CHINA","TOTAL POBLACION",7,4,11
" 03","NERVION","COLOMBIA","ESPA�OLES",1,3,4
" 03","NERVION","COLOMBIA","EXTRANJEROS",5,9,14
" 03","NERVION","COLOMBIA","TOTAL POBLACION",6,12,18
" 03","NERVION","CUBA","EXTRANJEROS",0,1,1
" 03","NERVION","CUBA","TOTAL POBLACION",0,1,1
" 03","NERVION","DINAMARCA","EXTRANJEROS",0,1,1
" 03","NERVION","DINAMARCA","TOTAL POBLACION",0,1,1
" 03","NERVION","ECUADOR","ESPA�OLES",1,1,2
" 03","NERVION","ECUADOR","EXTRANJEROS",0,3,3
" 03","NERVION","ECUADOR","TOTAL POBLACION",1,4,5
" 03","NERVION","EL SALVADOR","EXTRANJEROS",2,1,3
" 03","NERVION","EL SALVADOR","TOTAL POBLACION",2,1,3
" 03","NERVION","EMIRATOS ARABES UNIDOS","ESPA�OLES",1,0,1
" 03","NERVION","EMIRATOS ARABES UNIDOS","TOTAL POBLACION",1,0,1
" 03","NERVION","ESPA�A","ESPA�OLES",517,513,1030
" 03","NERVION","ESPA�A","EXTRANJEROS",49,57,106
" 03","NERVION","ESPA�A","TOTAL POBLACION",566,570,1136
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",3,6,9
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",1,5,6
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",4,11,15
" 03","NERVION","FILIPINAS","ESPA�OLES",1,0,1
" 03","NERVION","FILIPINAS","EXTRANJEROS",2,2,4
" 03","NERVION","FILIPINAS","TOTAL POBLACION",3,2,5
" 03","NERVION","FINLANDIA","EXTRANJEROS",0,1,1
" 03","NERVION","FINLANDIA","TOTAL POBLACION",0,1,1
" 03","NERVION","FRANCIA","ESPA�OLES",2,5,7
" 03","NERVION","FRANCIA","EXTRANJEROS",4,3,7
" 03","NERVION","FRANCIA","TOTAL POBLACION",6,8,14
" 03","NERVION","GUINEA","EXTRANJEROS",2,0,2
" 03","NERVION","GUINEA","TOTAL POBLACION",2,0,2
" 03","NERVION","HONDURAS","EXTRANJEROS",0,4,4
" 03","NERVION","HONDURAS","TOTAL POBLACION",0,4,4
" 03","NERVION","INDIA","ESPA�OLES",0,1,1
" 03","NERVION","INDIA","TOTAL POBLACION",0,1,1
" 03","NERVION","IRAN","EXTRANJEROS",0,1,1
" 03","NERVION","IRAN","TOTAL POBLACION",0,1,1
" 03","NERVION","ITALIA","ESPA�OLES",1,0,1
" 03","NERVION","ITALIA","EXTRANJEROS",10,10,20
