"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","ECUADOR","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","ECUADOR","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","ECUADOR","TOTAL POBLACION",1,3,4
" 01","CASCO ANTIGUO","EGIPTO","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","EGIPTO","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","EL SALVADOR","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","EL SALVADOR","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","EMIRATOS ARABES UNIDOS","ESPA�OLES",2,0,2
" 01","CASCO ANTIGUO","EMIRATOS ARABES UNIDOS","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","ESPA�A","ESPA�OLES",756,760,1516
" 01","CASCO ANTIGUO","ESPA�A","EXTRANJEROS",68,114,182
" 01","CASCO ANTIGUO","ESPA�A","TOTAL POBLACION",824,874,1698
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",8,4,12
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",12,22,34
" 01","CASCO ANTIGUO","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",20,26,46
" 01","CASCO ANTIGUO","FILIPINAS","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","FILIPINAS","EXTRANJEROS",0,4,4
" 01","CASCO ANTIGUO","FILIPINAS","TOTAL POBLACION",0,5,5
" 01","CASCO ANTIGUO","FINLANDIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","FINLANDIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","FRANCIA","ESPA�OLES",5,10,15
" 01","CASCO ANTIGUO","FRANCIA","EXTRANJEROS",20,20,40
" 01","CASCO ANTIGUO","FRANCIA","TOTAL POBLACION",25,30,55
" 01","CASCO ANTIGUO","GRANADA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","GRANADA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","GRECIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","GRECIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","GUATEMALA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","GUATEMALA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","HONDURAS","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","HONDURAS","TOTAL POBLACION",0,3,3
" 01","CASCO ANTIGUO","HUNGRIA","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","HUNGRIA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","INDIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","INDIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","INDONESIA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","INDONESIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","IRLANDA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","IRLANDA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","IRLANDA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","ISLANDIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","ISLANDIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","ISRAEL","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","ISRAEL","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","ITALIA","ESPA�OLES",4,5,9
" 01","CASCO ANTIGUO","ITALIA","EXTRANJEROS",18,30,48
" 01","CASCO ANTIGUO","ITALIA","TOTAL POBLACION",22,35,57
" 01","CASCO ANTIGUO","JAPON","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","JAPON","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","LETONIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","LETONIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","LIBANO","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","LIBANO","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","LITUANIA","EXTRANJEROS",0,4,4
" 01","CASCO ANTIGUO","LITUANIA","TOTAL POBLACION",0,4,4
" 01","CASCO ANTIGUO","MALTA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","MALTA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","MARRUECOS","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","MARRUECOS","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","MARRUECOS","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","MAURITANIA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","MAURITANIA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","MAURITANIA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","MEXICO","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","MEXICO","EXTRANJEROS",3,7,10
" 01","CASCO ANTIGUO","MEXICO","TOTAL POBLACION",4,7,11
" 01","CASCO ANTIGUO","NICARAGUA","EXTRANJEROS",1,5,6
" 01","CASCO ANTIGUO","NICARAGUA","TOTAL POBLACION",1,5,6
" 01","CASCO ANTIGUO","NORUEGA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","NORUEGA","EXTRANJEROS",4,1,5
" 01","CASCO ANTIGUO","NORUEGA","TOTAL POBLACION",5,1,6
" 01","CASCO ANTIGUO","PAISES BAJOS","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","PAISES BAJOS","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","PAISES BAJOS","TOTAL POBLACION",1,3,4
" 01","CASCO ANTIGUO","PAKISTAN","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PAKISTAN","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PANAMA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","PANAMA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PARAGUAY","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","PARAGUAY","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","PERU","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","PERU","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","PERU","TOTAL POBLACION",1,3,4
" 01","CASCO ANTIGUO","POLONIA","ESPA�OLES",2,0,2
" 01","CASCO ANTIGUO","POLONIA","EXTRANJEROS",0,4,4
" 01","CASCO ANTIGUO","POLONIA","TOTAL POBLACION",2,4,6
" 01","CASCO ANTIGUO","PORTUGAL","ESPA�OLES",1,2,3
" 01","CASCO ANTIGUO","PORTUGAL","EXTRANJEROS",9,5,14
" 01","CASCO ANTIGUO","PORTUGAL","TOTAL POBLACION",10,7,17
" 01","CASCO ANTIGUO","REINO UNIDO","ESPA�OLES",5,7,12
" 01","CASCO ANTIGUO","REINO UNIDO","EXTRANJEROS",17,14,31
" 01","CASCO ANTIGUO","REINO UNIDO","TOTAL POBLACION",22,21,43
" 01","CASCO ANTIGUO","REPUBLICA CHECA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","REPUBLICA CHECA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","EXTRANJEROS",2,3,5
" 01","CASCO ANTIGUO","REPUBLICA DE COREA","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","EXTRANJEROS",1,8,9
" 01","CASCO ANTIGUO","REPUBLICA DOMINICANA","TOTAL POBLACION",1,8,9
" 01","CASCO ANTIGUO","RUMANIA","EXTRANJEROS",2,3,5
" 01","CASCO ANTIGUO","RUMANIA","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","RUSIA","ESPA�OLES",2,0,2
" 01","CASCO ANTIGUO","RUSIA","EXTRANJEROS",1,2,3
" 01","CASCO ANTIGUO","RUSIA","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","SINGAPUR","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","SINGAPUR","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","SIRIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","SIRIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","SUECIA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","SUECIA","EXTRANJEROS",0,2,2
" 01","CASCO ANTIGUO","SUECIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","TAILANDIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TAILANDIA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","ESPA�OLES",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","TURQUIA","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","UCRANIA","ESPA�OLES",1,0,1
" 01","CASCO ANTIGUO","UCRANIA","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","URUGUAY","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","URUGUAY","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","VENEZUELA","ESPA�OLES",2,1,3
" 01","CASCO ANTIGUO","VENEZUELA","EXTRANJEROS",2,5,7
" 01","CASCO ANTIGUO","VENEZUELA","TOTAL POBLACION",4,6,10
" 02","MACARENA","- TODOS -","ESPA�OLES",760,820,1580
" 02","MACARENA","- TODOS -","EXTRANJEROS",393,438,831
" 02","MACARENA","- TODOS -","TOTAL POBLACION",1153,1258,2411
" 02","MACARENA","ALEMANIA","ESPA�OLES",0,3,3
" 02","MACARENA","ALEMANIA","EXTRANJEROS",2,2,4
" 02","MACARENA","ALEMANIA","TOTAL POBLACION",2,5,7
" 02","MACARENA","ARABIA SAUDITA","ESPA�OLES",1,0,1
" 02","MACARENA","ARABIA SAUDITA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ARGELIA","EXTRANJEROS",2,0,2
" 02","MACARENA","ARGELIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","ARGENTINA","ESPA�OLES",1,1,2
" 02","MACARENA","ARGENTINA","EXTRANJEROS",3,5,8
" 02","MACARENA","ARGENTINA","TOTAL POBLACION",4,6,10
" 02","MACARENA","ARMENIA","EXTRANJEROS",1,1,2
" 02","MACARENA","ARMENIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","AUSTRIA","EXTRANJEROS",0,1,1
" 02","MACARENA","AUSTRIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","BELGICA","EXTRANJEROS",0,1,1
" 02","MACARENA","BELGICA","TOTAL POBLACION",0,1,1
" 02","MACARENA","BOLIVIA","ESPA�OLES",6,8,14
" 02","MACARENA","BOLIVIA","EXTRANJEROS",25,18,43
" 02","MACARENA","BOLIVIA","TOTAL POBLACION",31,26,57
" 02","MACARENA","BRASIL","ESPA�OLES",3,0,3
" 02","MACARENA","BRASIL","EXTRANJEROS",4,6,10
" 02","MACARENA","BRASIL","TOTAL POBLACION",7,6,13
" 02","MACARENA","BULGARIA","EXTRANJEROS",0,1,1
" 02","MACARENA","BULGARIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","CHILE","ESPA�OLES",0,1,1
" 02","MACARENA","CHILE","EXTRANJEROS",2,1,3
" 02","MACARENA","CHILE","TOTAL POBLACION",2,2,4
" 02","MACARENA","CHINA","EXTRANJEROS",6,10,16
" 02","MACARENA","CHINA","TOTAL POBLACION",6,10,16
" 02","MACARENA","COLOMBIA","ESPA�OLES",2,1,3
" 02","MACARENA","COLOMBIA","EXTRANJEROS",7,10,17
" 02","MACARENA","COLOMBIA","TOTAL POBLACION",9,11,20
" 02","MACARENA","CUBA","ESPA�OLES",1,1,2
" 02","MACARENA","CUBA","EXTRANJEROS",0,5,5
" 02","MACARENA","CUBA","TOTAL POBLACION",1,6,7
" 02","MACARENA","ECUADOR","ESPA�OLES",8,5,13
" 02","MACARENA","ECUADOR","EXTRANJEROS",2,2,4
" 02","MACARENA","ECUADOR","TOTAL POBLACION",10,7,17
" 02","MACARENA","EL SALVADOR","EXTRANJEROS",2,1,3
" 02","MACARENA","EL SALVADOR","TOTAL POBLACION",2,1,3
" 02","MACARENA","ESPA�A","ESPA�OLES",717,780,1497
" 02","MACARENA","ESPA�A","EXTRANJEROS",214,211,425
" 02","MACARENA","ESPA�A","TOTAL POBLACION",931,991,1922
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",1,2,3
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",4,1,5
" 02","MACARENA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",5,3,8
" 02","MACARENA","ESTONIA","EXTRANJEROS",1,0,1
" 02","MACARENA","ESTONIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","FILIPINAS","EXTRANJEROS",4,2,6
" 02","MACARENA","FILIPINAS","TOTAL POBLACION",4,2,6
" 02","MACARENA","FRANCIA","ESPA�OLES",2,1,3
" 02","MACARENA","FRANCIA","EXTRANJEROS",8,4,12
" 02","MACARENA","FRANCIA","TOTAL POBLACION",10,5,15
" 02","MACARENA","GEORGIA","EXTRANJEROS",4,2,6
" 02","MACARENA","GEORGIA","TOTAL POBLACION",4,2,6
" 02","MACARENA","GRECIA","EXTRANJEROS",0,2,2
" 02","MACARENA","GRECIA","TOTAL POBLACION",0,2,2
" 02","MACARENA","HONDURAS","EXTRANJEROS",1,6,7
" 02","MACARENA","HONDURAS","TOTAL POBLACION",1,6,7
" 02","MACARENA","INDIA","EXTRANJEROS",1,0,1
" 02","MACARENA","INDIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","IRLANDA","ESPA�OLES",0,1,1
" 02","MACARENA","IRLANDA","TOTAL POBLACION",0,1,1
" 02","MACARENA","ITALIA","ESPA�OLES",1,0,1
" 02","MACARENA","ITALIA","EXTRANJEROS",4,8,12
" 02","MACARENA","ITALIA","TOTAL POBLACION",5,8,13
" 02","MACARENA","MARRUECOS","ESPA�OLES",1,3,4
" 02","MACARENA","MARRUECOS","EXTRANJEROS",13,12,25
" 02","MACARENA","MARRUECOS","TOTAL POBLACION",14,15,29
" 02","MACARENA","MEXICO","ESPA�OLES",3,1,4
" 02","MACARENA","MEXICO","EXTRANJEROS",1,4,5
" 02","MACARENA","MEXICO","TOTAL POBLACION",4,5,9
" 02","MACARENA","NEPAL","EXTRANJEROS",1,0,1
" 02","MACARENA","NEPAL","TOTAL POBLACION",1,0,1
" 02","MACARENA","NICARAGUA","ESPA�OLES",1,0,1
" 02","MACARENA","NICARAGUA","EXTRANJEROS",14,51,65
" 02","MACARENA","NICARAGUA","TOTAL POBLACION",15,51,66
" 02","MACARENA","NIGERIA","EXTRANJEROS",2,3,5
" 02","MACARENA","NIGERIA","TOTAL POBLACION",2,3,5
" 02","MACARENA","PAISES BAJOS","ESPA�OLES",0,1,1
" 02","MACARENA","PAISES BAJOS","EXTRANJEROS",0,1,1
" 02","MACARENA","PAISES BAJOS","TOTAL POBLACION",0,2,2
" 02","MACARENA","PAKISTAN","EXTRANJEROS",7,0,7
" 02","MACARENA","PAKISTAN","TOTAL POBLACION",7,0,7
" 02","MACARENA","PARAGUAY","ESPA�OLES",1,0,1
" 02","MACARENA","PARAGUAY","EXTRANJEROS",3,2,5
" 02","MACARENA","PARAGUAY","TOTAL POBLACION",4,2,6
" 02","MACARENA","PERU","ESPA�OLES",5,1,6
" 02","MACARENA","PERU","EXTRANJEROS",3,10,13
" 02","MACARENA","PERU","TOTAL POBLACION",8,11,19
" 02","MACARENA","POLONIA","EXTRANJEROS",1,1,2
" 02","MACARENA","POLONIA","TOTAL POBLACION",1,1,2
" 02","MACARENA","PORTUGAL","ESPA�OLES",2,0,2
" 02","MACARENA","PORTUGAL","EXTRANJEROS",3,1,4
" 02","MACARENA","PORTUGAL","TOTAL POBLACION",5,1,6
" 02","MACARENA","REINO UNIDO","ESPA�OLES",2,6,8
" 02","MACARENA","REINO UNIDO","EXTRANJEROS",3,3,6
" 02","MACARENA","REINO UNIDO","TOTAL POBLACION",5,9,14
" 02","MACARENA","REPUBLICA DOMINICANA","ESPA�OLES",0,1,1
" 02","MACARENA","REPUBLICA DOMINICANA","EXTRANJEROS",3,3,6
" 02","MACARENA","REPUBLICA DOMINICANA","TOTAL POBLACION",3,4,7
" 02","MACARENA","RUMANIA","EXTRANJEROS",7,4,11
" 02","MACARENA","RUMANIA","TOTAL POBLACION",7,4,11
" 02","MACARENA","RUSIA","EXTRANJEROS",1,12,13
" 02","MACARENA","RUSIA","TOTAL POBLACION",1,12,13
" 02","MACARENA","SENEGAL","EXTRANJEROS",5,6,11
" 02","MACARENA","SENEGAL","TOTAL POBLACION",5,6,11
" 02","MACARENA","SIRIA","ESPA�OLES",1,0,1
" 02","MACARENA","SIRIA","EXTRANJEROS",2,0,2
" 02","MACARENA","SIRIA","TOTAL POBLACION",3,0,3
" 02","MACARENA","SUECIA","EXTRANJEROS",1,0,1
" 02","MACARENA","SUECIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","SUIZA","ESPA�OLES",1,2,3
" 02","MACARENA","SUIZA","EXTRANJEROS",0,1,1
" 02","MACARENA","SUIZA","TOTAL POBLACION",1,3,4
" 02","MACARENA","SURINAM","EXTRANJEROS",0,1,1
" 02","MACARENA","SURINAM","TOTAL POBLACION",0,1,1
" 02","MACARENA","TURQUIA","EXTRANJEROS",2,0,2
" 02","MACARENA","TURQUIA","TOTAL POBLACION",2,0,2
" 02","MACARENA","UCRANIA","EXTRANJEROS",13,12,25
" 02","MACARENA","UCRANIA","TOTAL POBLACION",13,12,25
" 02","MACARENA","VENEZUELA","ESPA�OLES",0,1,1
" 02","MACARENA","VENEZUELA","EXTRANJEROS",11,11,22
" 02","MACARENA","VENEZUELA","TOTAL POBLACION",11,12,23
" 03","NERVION","- TODOS -","ESPA�OLES",554,599,1153
" 03","NERVION","- TODOS -","EXTRANJEROS",122,152,274
" 03","NERVION","- TODOS -","TOTAL POBLACION",676,751,1427
" 03","NERVION","ALEMANIA","ESPA�OLES",6,2,8
" 03","NERVION","ALEMANIA","EXTRANJEROS",2,1,3
" 03","NERVION","ALEMANIA","TOTAL POBLACION",8,3,11
" 03","NERVION","ARGELIA","ESPA�OLES",1,0,1
" 03","NERVION","ARGELIA","TOTAL POBLACION",1,0,1
" 03","NERVION","ARGENTINA","ESPA�OLES",0,1,1
" 03","NERVION","ARGENTINA","EXTRANJEROS",1,0,1
" 03","NERVION","ARGENTINA","TOTAL POBLACION",1,1,2
" 03","NERVION","AUSTRALIA","EXTRANJEROS",2,0,2
" 03","NERVION","AUSTRALIA","TOTAL POBLACION",2,0,2
" 03","NERVION","BELGICA","ESPA�OLES",6,3,9
" 03","NERVION","BELGICA","TOTAL POBLACION",6,3,9
" 03","NERVION","BOLIVIA","EXTRANJEROS",1,3,4
" 03","NERVION","BOLIVIA","TOTAL POBLACION",1,3,4
" 03","NERVION","BRASIL","ESPA�OLES",3,1,4
" 03","NERVION","BRASIL","EXTRANJEROS",6,6,12
" 03","NERVION","BRASIL","TOTAL POBLACION",9,7,16
" 03","NERVION","BULGARIA","EXTRANJEROS",0,1,1
" 03","NERVION","BULGARIA","TOTAL POBLACION",0,1,1
" 03","NERVION","CAMERUN","EXTRANJEROS",2,0,2
" 03","NERVION","CAMERUN","TOTAL POBLACION",2,0,2
" 03","NERVION","CANADA","ESPA�OLES",0,1,1
" 03","NERVION","CANADA","TOTAL POBLACION",0,1,1
" 03","NERVION","CHILE","ESPA�OLES",0,1,1
" 03","NERVION","CHILE","EXTRANJEROS",2,1,3
" 03","NERVION","CHILE","TOTAL POBLACION",2,2,4
" 03","NERVION","CHINA","ESPA�OLES",1,1,2
" 03","NERVION","CHINA","EXTRANJEROS",6,11,17
" 03","NERVION","CHINA","TOTAL POBLACION",7,12,19
" 03","NERVION","COLOMBIA","EXTRANJEROS",0,3,3
" 03","NERVION","COLOMBIA","TOTAL POBLACION",0,3,3
" 03","NERVION","COSTA DE MARFIL","EXTRANJEROS",1,0,1
" 03","NERVION","COSTA DE MARFIL","TOTAL POBLACION",1,0,1
" 03","NERVION","COSTA RICA","ESPA�OLES",1,0,1
" 03","NERVION","COSTA RICA","TOTAL POBLACION",1,0,1
" 03","NERVION","CUBA","ESPA�OLES",1,1,2
" 03","NERVION","CUBA","EXTRANJEROS",2,0,2
" 03","NERVION","CUBA","TOTAL POBLACION",3,1,4
" 03","NERVION","DINAMARCA","EXTRANJEROS",1,1,2
" 03","NERVION","DINAMARCA","TOTAL POBLACION",1,1,2
" 03","NERVION","ECUADOR","ESPA�OLES",1,0,1
" 03","NERVION","ECUADOR","EXTRANJEROS",2,5,7
" 03","NERVION","ECUADOR","TOTAL POBLACION",3,5,8
" 03","NERVION","EGIPTO","EXTRANJEROS",3,1,4
" 03","NERVION","EGIPTO","TOTAL POBLACION",3,1,4
" 03","NERVION","ESPA�A","ESPA�OLES",522,565,1087
" 03","NERVION","ESPA�A","EXTRANJEROS",47,64,111
" 03","NERVION","ESPA�A","TOTAL POBLACION",569,629,1198
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",2,6,8
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",3,4,7
" 03","NERVION","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",5,10,15
" 03","NERVION","ESTONIA","EXTRANJEROS",1,0,1
" 03","NERVION","ESTONIA","TOTAL POBLACION",1,0,1
" 03","NERVION","FINLANDIA","EXTRANJEROS",0,1,1
" 03","NERVION","FINLANDIA","TOTAL POBLACION",0,1,1
" 03","NERVION","FRANCIA","ESPA�OLES",4,5,9
" 03","NERVION","FRANCIA","EXTRANJEROS",4,5,9
" 03","NERVION","FRANCIA","TOTAL POBLACION",8,10,18
" 03","NERVION","GEORGIA","EXTRANJEROS",0,2,2
" 03","NERVION","GEORGIA","TOTAL POBLACION",0,2,2
" 03","NERVION","GRECIA","EXTRANJEROS",1,0,1
" 03","NERVION","GRECIA","TOTAL POBLACION",1,0,1
" 03","NERVION","GUATEMALA","ESPA�OLES",0,1,1
" 03","NERVION","GUATEMALA","TOTAL POBLACION",0,1,1
" 03","NERVION","GUINEA","EXTRANJEROS",2,0,2
" 03","NERVION","GUINEA","TOTAL POBLACION",2,0,2
" 03","NERVION","HONDURAS","EXTRANJEROS",0,3,3
" 03","NERVION","HONDURAS","TOTAL POBLACION",0,3,3
" 03","NERVION","ITALIA","ESPA�OLES",1,2,3
" 03","NERVION","ITALIA","EXTRANJEROS",3,2,5
" 03","NERVION","ITALIA","TOTAL POBLACION",4,4,8
" 03","NERVION","JAPON","ESPA�OLES",1,0,1
" 03","NERVION","JAPON","TOTAL POBLACION",1,0,1
" 03","NERVION","LIBANO","EXTRANJEROS",1,0,1
" 03","NERVION","LIBANO","TOTAL POBLACION",1,0,1
" 03","NERVION","MARRUECOS","ESPA�OLES",0,1,1
" 03","NERVION","MARRUECOS","EXTRANJEROS",3,1,4
" 03","NERVION","MARRUECOS","TOTAL POBLACION",3,2,5
" 03","NERVION","MEXICO","ESPA�OLES",1,0,1
" 03","NERVION","MEXICO","EXTRANJEROS",2,3,5
" 03","NERVION","MEXICO","TOTAL POBLACION",3,3,6
" 03","NERVION","NICARAGUA","EXTRANJEROS",1,2,3
" 03","NERVION","NICARAGUA","TOTAL POBLACION",1,2,3
" 03","NERVION","PAISES BAJOS","ESPA�OLES",1,2,3
" 03","NERVION","PAISES BAJOS","EXTRANJEROS",1,2,3
" 03","NERVION","PAISES BAJOS","TOTAL POBLACION",2,4,6
" 03","NERVION","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","EXTRANJEROS",4,0,4
